time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.hEll
2018/12/16/17:22:17.629838,14558,0,0,5,26.366843078,4.50431052372,0.0
2018/12/16/17:22:17.649653,14559,0,0,5,26.366843078,4.50431052372,0.0
2018/12/16/17:22:17.669641,14560,0,0,5,26.366843078,4.50431052372,0.0
2018/12/16/17:22:17.689832,14561,0,0,5,26.366843078,4.50431052372,0.0
2018/12/16/17:22:17.709466,14562,0,0,5,26.366843078,4.50431052372,0.0
2018/12/16/17:22:17.729891,14563,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.749848,14564,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.770206,14565,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.790322,14566,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.810744,14567,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.830425,14568,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.849915,14569,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.869580,14570,0,0,5,27.1970353672,4.48699958701,0.0
2018/12/16/17:22:17.889553,14571,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:17.910127,14572,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:17.930130,14573,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:17.949562,14574,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:17.969950,14575,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:17.990473,14576,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:18.010519,14577,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:18.030038,14578,0,0,5,27.1970114568,4.48699981899,0.0
2018/12/16/17:22:18.050174,14579,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.070128,14580,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.089724,14581,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.109587,14582,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.130250,14583,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.150140,14584,0,0,5,27.1970007042,4.48699998858,0.0
2018/12/16/17:22:18.169188,14585,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.189562,14586,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.210194,14587,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.229353,14588,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.250094,14589,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.269185,14590,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.289580,14591,0,0,5,27.1970243536,4.48699960508,0.0
2018/12/16/17:22:18.310571,14592,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.330206,14593,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.349823,14594,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.370630,14595,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.390208,14596,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.410578,14597,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.430199,14598,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.449709,14599,0,0,5,28.9877850706,4.45796026126,0.0
2018/12/16/17:22:18.469764,14600,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.489970,14601,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.509757,14602,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.530117,14603,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.550114,14604,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.570549,14605,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.589517,14606,0,0,5,30.896608618,4.42700634719,0.0
2018/12/16/17:22:18.610811,14607,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.630896,14608,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.649972,14609,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.670454,14610,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.690094,14611,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.710318,14612,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.729869,14613,0,0,5,30.8969999801,4.42700000035,0.0
2018/12/16/17:22:18.749582,14614,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.769939,14615,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.789574,14616,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.810162,14617,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.830133,14618,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.850593,14619,0,0,5,30.8970076471,4.42699995327,0.0
2018/12/16/17:22:18.870528,14620,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.890172,14621,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.909814,14622,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.930108,14623,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.949828,14624,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.970328,14625,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:18.989857,14626,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:19.009063,14627,0,0,5,31.1736156518,4.42524690313,0.0
2018/12/16/17:22:19.030682,14628,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.050076,14629,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.070834,14630,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.090372,14631,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.109925,14632,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.130026,14633,0,0,5,31.9170582824,4.42053481184,0.0
2018/12/16/17:22:19.150219,14634,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.170102,14635,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.188948,14636,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.209765,14637,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.229567,14638,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.249977,14639,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.269805,14640,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.289173,14641,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.311016,14642,0,0,5,34.1266493927,4.40652912132,0.0
2018/12/16/17:22:19.329340,14643,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.349487,14644,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.369490,14645,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.389799,14646,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.409546,14647,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.429508,14648,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.450642,14649,0,0,5,36.1029529213,4.39400030003,0.0
2018/12/16/17:22:19.469052,14650,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.489854,14651,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.509533,14652,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.530112,14653,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.550261,14654,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.570486,14655,0,0,5,36.1029899691,4.39400006885,0.0
2018/12/16/17:22:19.589522,14656,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.610168,14657,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.629420,14658,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.650165,14659,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.670136,14660,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.689790,14661,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.709402,14662,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.729420,14663,0,0,5,36.1029957676,4.39400004846,0.0
2018/12/16/17:22:19.750095,14664,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.770615,14665,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.789426,14666,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.810184,14667,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.829412,14668,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.850510,14669,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.869366,14670,0,0,5,36.1029984359,4.39400014256,0.0
2018/12/16/17:22:19.889878,14671,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:19.909482,14672,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:19.930119,14673,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:19.949775,14674,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:19.969341,14675,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:19.989385,14676,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:20.010197,14677,0,0,5,36.1030322104,4.39400088684,0.0
2018/12/16/17:22:20.029478,14678,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.050489,14679,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.070075,14680,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.089736,14681,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.109890,14682,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.129796,14683,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.149574,14684,0,0,5,36.1041138666,4.39401392239,0.0
2018/12/16/17:22:20.170116,14685,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.189405,14686,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.208821,14687,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.229980,14688,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.250105,14689,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.269945,14690,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.290452,14691,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.309494,14692,0,0,5,43.6840419444,4.47060452267,0.0
2018/12/16/17:22:20.329557,14693,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.349413,14694,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.369485,14695,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.390266,14696,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.410742,14697,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.429893,14698,0,0,5,43.6468439297,4.46842576981,0.0
2018/12/16/17:22:20.449930,14699,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.469489,14700,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.490152,14701,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.509416,14702,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.529457,14703,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.550010,14704,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.570189,14705,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.590187,14706,0,0,5,43.644341683,4.46821052732,0.0
2018/12/16/17:22:20.609480,14707,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.629428,14708,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.650466,14709,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.670533,14710,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.690126,14711,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.710223,14712,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.730161,14713,0,0,5,43.6351232775,4.46802042402,0.0
2018/12/16/17:22:20.749480,14714,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.769425,14715,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.789662,14716,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.809444,14717,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.830655,14718,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.849817,14719,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.869971,14720,0,0,5,43.6342167124,4.46800388784,0.0
2018/12/16/17:22:20.890466,14721,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:20.909786,14722,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:20.929720,14723,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:20.950054,14724,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:20.969914,14725,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:20.989983,14726,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:21.009460,14727,0,0,5,43.6356307152,4.46802925581,0.0
2018/12/16/17:22:21.030012,14728,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.050218,14729,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.069167,14730,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.089581,14731,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.110153,14732,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.130071,14733,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.149820,14734,0,0,5,43.6340270365,4.46800048284,0.0
2018/12/16/17:22:21.170501,14735,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.190073,14736,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.209390,14737,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.230454,14738,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.249726,14739,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.270049,14740,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.290404,14741,0,0,5,43.6340021118,4.46800003771,0.0
2018/12/16/17:22:21.309582,14742,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.329892,14743,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.350392,14744,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.369377,14745,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.390409,14746,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.410150,14747,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.430601,14748,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.450195,14749,0,0,5,43.634708803,4.46801265721,0.0
2018/12/16/17:22:21.470149,14750,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.489916,14751,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.509483,14752,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.529819,14753,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.549881,14754,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.570088,14755,0,0,5,47.4913664966,4.53688154522,0.0
2018/12/16/17:22:21.590444,14756,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.609675,14757,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.630441,14758,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.649513,14759,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.670056,14760,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.689999,14761,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.710019,14762,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.729475,14763,0,0,5,48.2165634592,4.54983149036,0.0
2018/12/16/17:22:21.749761,14764,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.769466,14765,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.789855,14766,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.809435,14767,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.830079,14768,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.849375,14769,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.869430,14770,0,0,5,48.2259999999,4.55,0.0
2018/12/16/17:22:21.889427,14771,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:21.909818,14772,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:21.930420,14773,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:21.949445,14774,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:21.970157,14775,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:21.989801,14776,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:22.010030,14777,0,0,5,48.2259999706,4.5499999995,0.0
2018/12/16/17:22:22.029646,14778,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.049698,14779,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.070063,14780,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.090033,14781,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.109200,14782,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.130082,14783,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.150097,14784,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.169967,14785,0,0,5,48.2259998513,4.54999999796,0.0
2018/12/16/17:22:22.190768,14786,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.210566,14787,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.229640,14788,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.250592,14789,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.269369,14790,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.289394,14791,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.310139,14792,0,0,5,51.964583671,4.63246390906,0.0
2018/12/16/17:22:22.329537,14793,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.350204,14794,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.369799,14795,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.389810,14796,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.410974,14797,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.430021,14798,0,0,5,51.9355057591,4.63176238448,0.0
2018/12/16/17:22:22.449514,14799,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.470113,14800,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.490027,14801,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.510065,14802,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.530033,14803,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.550206,14804,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.569443,14805,0,0,5,52.0873088837,4.63494866327,0.0
2018/12/16/17:22:22.589786,14806,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.610792,14807,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.630997,14808,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.649602,14809,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.669964,14810,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.689486,14811,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.709350,14812,0,0,5,52.0862731801,4.63491661278,0.0
2018/12/16/17:22:22.729767,14813,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.749086,14814,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.769638,14815,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.789746,14816,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.810014,14817,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.829221,14818,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.850407,14819,0,0,5,52.0963626094,4.63516607873,0.0
2018/12/16/17:22:22.870559,14820,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.890161,14821,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.909779,14822,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.930009,14823,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.949365,14824,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.970129,14825,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:22.990492,14826,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:23.009826,14827,0,0,5,52.1175027104,4.6361388595,0.0
2018/12/16/17:22:23.029424,14828,0,0,5,52.7671023672,4.64748188742,0.0
2018/12/16/17:22:23.049202,14829,0,0,5,52.7671023672,4.64748188742,0.0
2018/12/16/17:22:23.069289,14830,0,0,5,52.7671023672,4.64748188742,0.0
2018/12/16/17:22:23.089058,14831,0,0,5,52.7671023672,4.64748188742,0.0
2018/12/16/17:22:23.110118,14832,0,0,5,52.7671023672,4.64748188742,0.0
2018/12/16/17:22:23.129800,14833,0,0,5,52.7671023672,4.64748188742,0.0
