time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle,.steering_wheel_angle_cmd,.steering_wheel_torque,.speed,.enabled,.override,.timeout,.fault_wdc,.fault_bus1,.fault_bus2,.fault_calibration
2018/12/16/17:22:10.649661,52112,1545002530,649312324,,-0.0471238903701,0.0,-0.9375,3.03333330154,False,False,False,False,False,False,False
2018/12/16/17:22:10.669405,52113,1545002530,669102900,,-0.0506145469844,0.0,-0.9375,3.04166674614,False,False,False,False,False,False,False
2018/12/16/17:22:10.689455,52114,1545002530,689131369,,-0.0558505356312,0.0,-0.875,3.04999995232,False,False,False,False,False,False,False
2018/12/16/17:22:10.709528,52115,1545002530,709153407,,-0.0593411959708,0.0,-0.8125,3.05555558205,False,False,False,False,False,False,False
2018/12/16/17:22:10.729463,52116,1545002530,729195102,,-0.0593411959708,0.0,-0.75,3.06111121178,False,False,False,False,False,False,False
2018/12/16/17:22:10.749477,52117,1545002530,749218775,,-0.0593411959708,0.0,-0.6875,3.07500004768,False,False,False,False,False,False,False
2018/12/16/17:22:10.769456,52118,1545002530,769234723,,-0.0593411959708,0.0,-0.625,3.08333325386,False,False,False,False,False,False,False
2018/12/16/17:22:10.789564,52119,1545002530,789278789,,-0.0575958639383,0.0,-0.625,3.08888888359,False,False,False,False,False,False,False
2018/12/16/17:22:10.809612,52120,1545002530,809304271,,-0.0575958639383,0.0,-0.625,3.09444451332,False,False,False,False,False,False,False
2018/12/16/17:22:10.829619,52121,1545002530,829358679,,-0.0575958639383,0.0,-0.625,3.10555553436,False,False,False,False,False,False,False
2018/12/16/17:22:10.849761,52122,1545002530,849396973,,-0.0575958639383,0.0,-0.75,3.11388897896,False,False,False,False,False,False,False
2018/12/16/17:22:10.869708,52123,1545002530,869415538,,-0.0593411959708,0.0,-0.875,3.12222218513,False,False,False,False,False,False,False
2018/12/16/17:22:10.889723,52124,1545002530,889447082,,-0.0645771846175,0.0,-1.0625,3.1333334446,False,False,False,False,False,False,False
2018/12/16/17:22:10.909695,52125,1545002530,909476746,,-0.069813169539,0.0,-1.125,3.14166665077,False,False,False,False,False,False,False
2018/12/16/17:22:10.929735,52126,1545002530,929522035,,-0.0785398185253,0.0,-1.1875,3.1472222805,False,False,False,False,False,False,False
2018/12/16/17:22:10.949762,52127,1545002530,949545953,,-0.0890117883682,0.0,-1.25,3.15555548668,False,False,False,False,False,False,False
2018/12/16/17:22:10.969886,52128,1545002530,969581285,,-0.102974422276,0.0,-1.375,3.16388893127,False,False,False,False,False,False,False
2018/12/16/17:22:10.989870,52129,1545002530,989601923,,-0.118682391942,0.0,-1.375,3.17222213745,False,False,False,False,False,False,False
2018/12/16/17:22:11.009882,52130,1545002531,9636773,,-0.134390354156,0.0,-1.375,3.17777776718,False,False,False,False,False,False,False
2018/12/16/17:22:11.029975,52131,1545002531,29677867,,-0.150098308921,0.0,-1.4375,3.18888878822,False,False,False,False,False,False,False
2018/12/16/17:22:11.049958,52132,1545002531,49706078,,-0.165806278586,0.0,-1.4375,3.19722223282,False,False,False,False,False,False,False
2018/12/16/17:22:11.070011,52133,1545002531,69761882,,-0.179768919945,0.0,-1.5,3.20277786255,False,False,False,False,False,False,False
2018/12/16/17:22:11.090034,52134,1545002531,89760514,,-0.191986218095,0.0,-1.4375,3.21388888359,False,False,False,False,False,False,False
2018/12/16/17:22:11.110026,52135,1545002531,109797265,,-0.200712859631,0.0,-1.375,3.22222232819,False,False,False,False,False,False,False
2018/12/16/17:22:11.130284,52136,1545002531,129979605,,-0.209439516068,0.0,-1.3125,3.23055553436,False,False,False,False,False,False,False
2018/12/16/17:22:11.150218,52137,1545002531,149977244,,-0.216420829296,0.0,-1.3125,3.2416665554,False,False,False,False,False,False,False
2018/12/16/17:22:11.170214,52138,1545002531,169932509,,-0.221656814218,0.0,-1.1875,3.25,False,False,False,False,False,False,False
2018/12/16/17:22:11.190221,52139,1545002531,189924825,,-0.225147470832,0.0,-1.125,3.2583334446,False,False,False,False,False,False,False
2018/12/16/17:22:11.210258,52140,1545002531,209992944,,-0.225147470832,0.0,-0.75,3.26388883591,False,False,False,False,False,False,False
2018/12/16/17:22:11.230241,52141,1545002531,229995288,,-0.221656814218,0.0,-0.5625,3.27500009537,False,False,False,False,False,False,False
2018/12/16/17:22:11.250674,52142,1545002531,250028054,,-0.211184844375,0.0,-0.3125,3.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:11.270484,52143,1545002531,270071493,,-0.195476874709,0.0,0.0625,3.28333330154,False,False,False,False,False,False,False
2018/12/16/17:22:11.290485,52144,1545002531,290092866,,-0.176278248429,0.0,-0.5,3.28611111641,False,False,False,False,False,False,False
2018/12/16/17:22:11.310457,52145,1545002531,310142935,,-0.164060950279,0.0,-0.0625,3.30833339691,False,False,False,False,False,False,False
2018/12/16/17:22:11.330398,52146,1545002531,330135121,,-0.150098308921,0.0,0.0,3.31944441795,False,False,False,False,False,False,False
2018/12/16/17:22:11.350441,52147,1545002531,350200773,,-0.137881010771,0.0,-0.3125,3.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:11.370470,52148,1545002531,370216634,,-0.129154369235,0.0,-0.1875,3.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:11.390749,52149,1545002531,390494502,,-0.123918376863,0.0,-0.125,3.33888888359,False,False,False,False,False,False,False
2018/12/16/17:22:11.410805,52150,1545002531,410550399,,-0.120427720249,0.0,-0.375,3.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:11.430858,52151,1545002531,430572867,,-0.120427720249,0.0,-0.375,3.35555553436,False,False,False,False,False,False,False
2018/12/16/17:22:11.451116,52152,1545002531,450549517,,-0.120427720249,0.0,-0.4375,3.36388897896,False,False,False,False,False,False,False
2018/12/16/17:22:11.470800,52153,1545002531,470544925,,-0.122173048556,0.0,-0.5,3.375,False,False,False,False,False,False,False
2018/12/16/17:22:11.490878,52154,1545002531,490591075,,-0.122173048556,0.0,-0.625,3.3833334446,False,False,False,False,False,False,False
2018/12/16/17:22:11.510795,52155,1545002531,510550401,,-0.122173048556,0.0,-0.6875,3.39444446564,False,False,False,False,False,False,False
2018/12/16/17:22:11.530935,52156,1545002531,530547422,,-0.122173048556,0.0,-0.75,3.40000009537,False,False,False,False,False,False,False
2018/12/16/17:22:11.550827,52157,1545002531,550553989,,-0.123918376863,0.0,-0.8125,3.40833330154,False,False,False,False,False,False,False
2018/12/16/17:22:11.570859,52158,1545002531,570567221,,-0.127409040928,0.0,-0.875,3.41666674614,False,False,False,False,False,False,False
2018/12/16/17:22:11.590919,52159,1545002531,590541842,,-0.129154369235,0.0,-0.9375,3.42499995232,False,False,False,False,False,False,False
2018/12/16/17:22:11.610945,52160,1545002531,610603170,,-0.132645025849,0.0,-1.0,3.43333339691,False,False,False,False,False,False,False
2018/12/16/17:22:11.630975,52161,1545002531,630623834,,-0.136135682464,0.0,-1.125,3.43888878822,False,False,False,False,False,False,False
2018/12/16/17:22:11.651038,52162,1545002531,650660915,,-0.139626339078,0.0,-1.125,3.45000004768,False,False,False,False,False,False,False
2018/12/16/17:22:11.670955,52163,1545002531,670687363,,-0.143116995692,0.0,-1.1875,3.45833325386,False,False,False,False,False,False,False
2018/12/16/17:22:11.690945,52164,1545002531,690710304,,-0.146607652307,0.0,-1.25,3.46666669846,False,False,False,False,False,False,False
2018/12/16/17:22:11.711015,52165,1545002531,710769227,,-0.150098308921,0.0,-1.1875,3.47499990463,False,False,False,False,False,False,False
2018/12/16/17:22:11.730997,52166,1545002531,730765699,,-0.155334308743,0.0,-1.25,3.48611116409,False,False,False,False,False,False,False
2018/12/16/17:22:11.751226,52167,1545002531,750826769,,-0.160570293665,0.0,-1.25,3.49444437027,False,False,False,False,False,False,False
2018/12/16/17:22:11.771289,52168,1545002531,770847917,,-0.165806278586,0.0,-1.1875,3.50277781487,False,False,False,False,False,False,False
2018/12/16/17:22:11.791191,52169,1545002531,790920974,,-0.171042263508,0.0,-1.1875,3.51111102104,False,False,False,False,False,False,False
2018/12/16/17:22:11.811216,52170,1545002531,810937234,,-0.176278248429,0.0,-1.1875,3.51666665077,False,False,False,False,False,False,False
2018/12/16/17:22:11.831313,52171,1545002531,830925868,,-0.179768919945,0.0,-1.125,3.52777767181,False,False,False,False,False,False,False
2018/12/16/17:22:11.851393,52172,1545002531,851007133,,-0.183259576559,0.0,-1.125,3.53888893127,False,False,False,False,False,False,False
2018/12/16/17:22:11.871658,52173,1545002531,871015813,,-0.185004904866,0.0,-1.125,3.544444561,False,False,False,False,False,False,False
2018/12/16/17:22:11.891294,52174,1545002531,891051992,,-0.186750233173,0.0,-1.0625,3.55277776718,False,False,False,False,False,False,False
2018/12/16/17:22:11.911513,52175,1545002531,911079481,,-0.186750233173,0.0,-1.125,3.56111121178,False,False,False,False,False,False,False
2018/12/16/17:22:11.931501,52176,1545002531,931114727,,-0.186750233173,0.0,-1.125,3.56944441795,False,False,False,False,False,False,False
2018/12/16/17:22:11.951447,52177,1545002531,951145388,,-0.186750233173,0.0,-1.0,3.57500004768,False,False,False,False,False,False,False
2018/12/16/17:22:11.971465,52178,1545002531,971173798,,-0.186750233173,0.0,-0.8125,3.58333325386,False,False,False,False,False,False,False
2018/12/16/17:22:11.991708,52179,1545002531,991456467,,-0.186750233173,0.0,-0.8125,3.59166669846,False,False,False,False,False,False,False
2018/12/16/17:22:12.011814,52180,1545002532,11488832,,-0.186750233173,0.0,-0.8125,3.59722232819,False,False,False,False,False,False,False
2018/12/16/17:22:12.031940,52181,1545002532,31505648,,-0.186750233173,0.0,-0.8125,3.60833334923,False,False,False,False,False,False,False
2018/12/16/17:22:12.051903,52182,1545002532,51518183,,-0.185004904866,0.0,-0.8125,3.6166665554,False,False,False,False,False,False,False
2018/12/16/17:22:12.071709,52183,1545002532,71490433,,-0.185004904866,0.0,-0.8125,3.625,False,False,False,False,False,False,False
2018/12/16/17:22:12.091625,52184,1545002532,91349885,,-0.186750233173,0.0,-0.8125,3.63611102104,False,False,False,False,False,False,False
2018/12/16/17:22:12.111760,52185,1545002532,111485319,,-0.186750233173,0.0,-0.875,3.6472222805,False,False,False,False,False,False,False
2018/12/16/17:22:12.131744,52186,1545002532,131479046,,-0.186750233173,0.0,-0.8125,3.65000009537,False,False,False,False,False,False,False
2018/12/16/17:22:12.151761,52187,1545002532,151505023,,-0.186750233173,0.0,-0.6875,3.65833330154,False,False,False,False,False,False,False
2018/12/16/17:22:12.171719,52188,1545002532,171483034,,-0.185004904866,0.0,-0.6875,3.669444561,False,False,False,False,False,False,False
2018/12/16/17:22:12.191757,52189,1545002532,191525669,,-0.185004904866,0.0,-0.625,3.67499995232,False,False,False,False,False,False,False
2018/12/16/17:22:12.211729,52190,1545002532,211539471,,-0.183259576559,0.0,-0.625,3.68333339691,False,False,False,False,False,False,False
2018/12/16/17:22:12.231817,52191,1545002532,231603083,,-0.181514248252,0.0,-0.625,3.69166660309,False,False,False,False,False,False,False
2018/12/16/17:22:12.251954,52192,1545002532,251606948,,-0.179768919945,0.0,-0.625,3.70000004768,False,False,False,False,False,False,False
2018/12/16/17:22:12.271908,52193,1545002532,271636403,,-0.178023576736,0.0,-0.6875,3.70833325386,False,False,False,False,False,False,False
2018/12/16/17:22:12.292027,52194,1545002532,291679394,,-0.176278248429,0.0,-0.625,3.71944451332,False,False,False,False,False,False,False
2018/12/16/17:22:12.312382,52195,1545002532,311701265,,-0.176278248429,0.0,-0.625,3.7277777195,False,False,False,False,False,False,False
2018/12/16/17:22:12.332282,52196,1545002532,332006446,,-0.172787591815,0.0,-0.625,3.73611116409,False,False,False,False,False,False,False
2018/12/16/17:22:12.352149,52197,1545002532,351762304,,-0.171042263508,0.0,-0.6875,3.74444437027,False,False,False,False,False,False,False
2018/12/16/17:22:12.372279,52198,1545002532,372029487,,-0.169296935201,0.0,-0.625,3.75555562973,False,False,False,False,False,False,False
2018/12/16/17:22:12.392136,52199,1545002532,391837659,,-0.167551606894,0.0,-0.625,3.76388883591,False,False,False,False,False,False,False
2018/12/16/17:22:12.412257,52200,1545002532,411924336,,-0.165806278586,0.0,-0.5625,3.76944446564,False,False,False,False,False,False,False
2018/12/16/17:22:12.432291,52201,1545002532,432033289,,-0.164060950279,0.0,-0.375,3.77500009537,False,False,False,False,False,False,False
2018/12/16/17:22:12.452470,52202,1545002532,452192839,,-0.158824965358,0.0,-0.3125,3.78333330154,False,False,False,False,False,False,False
2018/12/16/17:22:12.472239,52203,1545002532,472012340,,-0.153588980436,0.0,-0.125,3.79166674614,False,False,False,False,False,False,False
2018/12/16/17:22:12.492550,52204,1545002532,492269989,,-0.146607652307,0.0,-0.1875,3.79722213745,False,False,False,False,False,False,False
2018/12/16/17:22:12.512527,52205,1545002532,512243228,,-0.137881010771,0.0,-0.1875,3.80555558205,False,False,False,False,False,False,False
2018/12/16/17:22:12.532413,52206,1545002532,532054503,,-0.129154369235,0.0,-0.0625,3.81388878822,False,False,False,False,False,False,False
2018/12/16/17:22:12.552516,52207,1545002532,552262939,,-0.120427720249,0.0,-0.125,3.82500004768,False,False,False,False,False,False,False
2018/12/16/17:22:12.572370,52208,1545002532,572119199,,-0.11344639957,0.0,-0.0625,3.83333325386,False,False,False,False,False,False,False
2018/12/16/17:22:12.592495,52209,1545002532,592234709,,-0.106465086341,0.0,-0.0625,3.84444451332,False,False,False,False,False,False,False
2018/12/16/17:22:12.612503,52210,1545002532,612274577,,-0.101229093969,0.0,-0.125,3.8527777195,False,False,False,False,False,False,False
2018/12/16/17:22:12.632537,52211,1545002532,632221152,,-0.0977384373546,0.0,-0.125,3.86111116409,False,False,False,False,False,False,False
2018/12/16/17:22:12.652460,52212,1545002532,652250652,,-0.0925024524331,0.0,-0.125,3.875,False,False,False,False,False,False,False
2018/12/16/17:22:12.672568,52213,1545002532,672282745,,-0.090757124126,0.0,-0.125,3.8833334446,False,False,False,False,False,False,False
2018/12/16/17:22:12.692542,52214,1545002532,692302568,,-0.0855211317539,0.0,-0.125,3.89166665077,False,False,False,False,False,False,False
2018/12/16/17:22:12.712704,52215,1545002532,712358525,,-0.0837758034468,0.0,-0.1875,3.8972222805,False,False,False,False,False,False,False
2018/12/16/17:22:12.732819,52216,1545002532,732360588,,-0.0802851468325,0.0,-0.3125,3.90000009537,False,False,False,False,False,False,False
2018/12/16/17:22:12.753077,52217,1545002532,752699244,,-0.0767944902182,0.0,-0.25,3.90833330154,False,False,False,False,False,False,False
2018/12/16/17:22:12.772713,52218,1545002532,772466446,,-0.0715584978461,0.0,-0.1875,3.91388893127,False,False,False,False,False,False,False
2018/12/16/17:22:12.792794,52219,1545002532,792478633,,-0.0663225129247,0.0,-0.25,3.919444561,False,False,False,False,False,False,False
2018/12/16/17:22:12.812787,52220,1545002532,812509728,,-0.0610865242779,0.0,-0.1875,3.92499995232,False,False,False,False,False,False,False
2018/12/16/17:22:12.832983,52221,1545002532,832521879,,-0.054105207324,0.0,-0.125,3.93333339691,False,False,False,False,False,False,False
2018/12/16/17:22:12.852812,52222,1545002532,852569471,,-0.0471238903701,0.0,-0.125,3.94166660309,False,False,False,False,False,False,False
2018/12/16/17:22:12.872836,52223,1545002532,872606658,,-0.0418879017234,0.0,-0.0625,3.95277786255,False,False,False,False,False,False,False
2018/12/16/17:22:12.892908,52224,1545002532,892632515,,-0.0366519130766,0.0,-0.25,3.95833325386,False,False,False,False,False,False,False
2018/12/16/17:22:12.912916,52225,1545002532,912654443,,-0.0331612564623,0.0,-0.125,3.96388888359,False,False,False,False,False,False,False
2018/12/16/17:22:12.933006,52226,1545002532,932699807,,-0.0296705979854,0.0,-0.4375,3.9777777195,False,False,False,False,False,False,False
2018/12/16/17:22:12.952993,52227,1545002532,952747883,,-0.0296705979854,0.0,-0.625,3.98888897896,False,False,False,False,False,False,False
2018/12/16/17:22:12.973032,52228,1545002532,972750241,,-0.0296705979854,0.0,-0.75,3.9916665554,False,False,False,False,False,False,False
2018/12/16/17:22:12.993010,52229,1545002532,992791267,,-0.0331612564623,0.0,-0.625,4.0,False,False,False,False,False,False,False
2018/12/16/17:22:13.013054,52230,1545002533,12835759,,-0.0366519130766,0.0,-0.4375,4.00555562973,False,False,False,False,False,False,False
2018/12/16/17:22:13.033129,52231,1545002533,32836443,,-0.0349065847695,0.0,-0.4375,4.00555562973,False,False,False,False,False,False,False
2018/12/16/17:22:13.053370,52232,1545002533,52945058,,-0.0314159281552,0.0,-0.4375,4.01666688919,False,False,False,False,False,False,False
2018/12/16/17:22:13.073207,52233,1545002533,72961197,,-0.0296705979854,0.0,-0.4375,4.01944446564,False,False,False,False,False,False,False
2018/12/16/17:22:13.093363,52234,1545002533,92963657,,-0.0279252678156,0.0,-0.5625,4.01944446564,False,False,False,False,False,False,False
2018/12/16/17:22:13.113190,52235,1545002533,112986106,,-0.0279252678156,0.0,-0.4375,4.02500009537,False,False,False,False,False,False,False
2018/12/16/17:22:13.133289,52236,1545002533,133004218,,-0.0279252678156,0.0,-0.625,4.03333330154,False,False,False,False,False,False,False
2018/12/16/17:22:13.153260,52237,1545002533,153040698,,-0.0279252678156,0.0,-0.625,4.044444561,False,False,False,False,False,False,False
2018/12/16/17:22:13.173345,52238,1545002533,173091738,,-0.0296705979854,0.0,-0.6875,4.05000019073,False,False,False,False,False,False,False
2018/12/16/17:22:13.193384,52239,1545002533,193113311,,-0.0296705979854,0.0,-0.75,4.05555534363,False,False,False,False,False,False,False
2018/12/16/17:22:13.213414,52240,1545002533,213135806,,-0.0331612564623,0.0,-0.625,4.06388902664,False,False,False,False,False,False,False
2018/12/16/17:22:13.233485,52241,1545002533,233166046,,-0.0349065847695,0.0,-0.75,4.06944465637,False,False,False,False,False,False,False
2018/12/16/17:22:13.253749,52242,1545002533,253220504,,-0.0366519130766,0.0,-0.6875,4.07499980927,False,False,False,False,False,False,False
2018/12/16/17:22:13.273805,52243,1545002533,273440533,,-0.0383972451091,0.0,-0.75,4.07499980927,False,False,False,False,False,False,False
2018/12/16/17:22:13.293682,52244,1545002533,293437249,,-0.0401425734162,0.0,-0.8125,4.080555439,False,False,False,False,False,False,False
2018/12/16/17:22:13.313612,52245,1545002533,313303794,,-0.0418879017234,0.0,-0.8125,4.08611106873,False,False,False,False,False,False,False
2018/12/16/17:22:13.333755,52246,1545002533,333333718,,-0.0418879017234,0.0,-0.875,4.08888912201,False,False,False,False,False,False,False
2018/12/16/17:22:13.353802,52247,1545002533,353559458,,-0.0418879017234,0.0,-0.875,4.09166669846,False,False,False,False,False,False,False
2018/12/16/17:22:13.374232,52248,1545002533,373542921,,-0.0418879017234,0.0,-0.875,4.0944442749,False,False,False,False,False,False,False
2018/12/16/17:22:13.393885,52249,1545002533,393523705,,-0.0418879017234,0.0,-0.8125,4.09999990463,False,False,False,False,False,False,False
2018/12/16/17:22:13.413685,52250,1545002533,413465652,,-0.0418879017234,0.0,-0.6875,4.10277795792,False,False,False,False,False,False,False
2018/12/16/17:22:13.434087,52251,1545002533,433601276,,-0.0418879017234,0.0,-0.625,4.10833311081,False,False,False,False,False,False,False
2018/12/16/17:22:13.454342,52252,1545002533,453578434,,-0.0401425734162,0.0,-0.5,4.11388874054,False,False,False,False,False,False,False
2018/12/16/17:22:13.473940,52253,1545002533,473574771,,-0.0383972451091,0.0,-0.4375,4.11666679382,False,False,False,False,False,False,False
2018/12/16/17:22:13.493963,52254,1545002533,493588969,,-0.0366519130766,0.0,-0.375,4.11944437027,False,False,False,False,False,False,False
2018/12/16/17:22:13.513911,52255,1545002533,513634859,,-0.0314159281552,0.0,-0.375,4.125,False,False,False,False,False,False,False
2018/12/16/17:22:13.534084,52256,1545002533,533698637,,-0.0296705979854,0.0,-0.375,4.125,False,False,False,False,False,False,False
2018/12/16/17:22:13.554229,52257,1545002533,553929275,,-0.0261799395084,0.0,-0.25,4.13055562973,False,False,False,False,False,False,False
2018/12/16/17:22:13.574192,52258,1545002533,573952847,,-0.0226892810315,0.0,-0.3125,4.13333320618,False,False,False,False,False,False,False
2018/12/16/17:22:13.594269,52259,1545002533,593989249,,-0.0209439508617,0.0,-0.3125,4.13611125946,False,False,False,False,False,False,False
2018/12/16/17:22:13.614016,52260,1545002533,613786232,,-0.0209439508617,0.0,-0.3125,4.14166688919,False,False,False,False,False,False,False
2018/12/16/17:22:13.634258,52261,1545002533,633994373,,-0.0191986225545,0.0,-0.375,4.14444446564,False,False,False,False,False,False,False
2018/12/16/17:22:13.654296,52262,1545002533,654065905,,-0.0191986225545,0.0,-0.375,4.14722204208,False,False,False,False,False,False,False
2018/12/16/17:22:13.674242,52263,1545002533,674036099,,-0.0209439508617,0.0,-0.5625,4.15000009537,False,False,False,False,False,False,False
2018/12/16/17:22:13.694175,52264,1545002533,693962342,,-0.0209439508617,0.0,-0.4375,4.15277767181,False,False,False,False,False,False,False
2018/12/16/17:22:13.714242,52265,1545002533,713953399,,-0.0209439508617,0.0,-0.625,4.15833330154,False,False,False,False,False,False,False
2018/12/16/17:22:13.734372,52266,1545002533,733980775,,-0.0209439508617,0.0,-0.5625,4.15833330154,False,False,False,False,False,False,False
2018/12/16/17:22:13.754262,52267,1545002533,754006620,,-0.0209439508617,0.0,-0.4375,4.16111087799,False,False,False,False,False,False,False
2018/12/16/17:22:13.774321,52268,1545002533,774057118,,-0.0174532923847,0.0,-0.4375,4.169444561,False,False,False,False,False,False,False
2018/12/16/17:22:13.794343,52269,1545002533,794062486,,-0.0174532923847,0.0,-0.4375,4.17222213745,False,False,False,False,False,False,False
2018/12/16/17:22:13.814619,52270,1545002533,814326708,,-0.0157079640776,0.0,-0.3125,4.17777776718,False,False,False,False,False,False,False
2018/12/16/17:22:13.834406,52271,1545002533,834136195,,-0.0122173046693,0.0,-0.1875,4.17777776718,False,False,False,False,False,False,False
2018/12/16/17:22:13.854551,52272,1545002533,854167151,,-0.0069813169539,0.0,-0.125,4.18055534363,False,False,False,False,False,False,False
2018/12/16/17:22:13.874579,52273,1545002533,874222527,,-0.00174532923847,0.0,0.0,4.18888902664,False,False,False,False,False,False,False
2018/12/16/17:22:13.894518,52274,1545002533,894249593,,0.0,0.0,0.0,4.19166660309,False,False,False,False,False,False,False
2018/12/16/17:22:13.914643,52275,1545002533,914391112,,0.0069813169539,0.0,0.125,4.18888902664,False,False,False,False,False,False,False
2018/12/16/17:22:13.934648,52276,1545002533,934306941,,0.0122173046693,0.0,0.125,4.19166660309,False,False,False,False,False,False,False
2018/12/16/17:22:13.954565,52277,1545002533,954358464,,0.0157079640776,0.0,0.0625,4.19444465637,False,False,False,False,False,False,False
2018/12/16/17:22:13.974586,52278,1545002533,974358966,,0.0191986225545,0.0,-0.0625,4.19166660309,False,False,False,False,False,False,False
2018/12/16/17:22:13.994837,52279,1545002533,994416143,,0.0226892810315,0.0,0.0,4.19722223282,False,False,False,False,False,False,False
2018/12/16/17:22:14.014658,52280,1545002534,14438171,,0.0226892810315,0.0,-0.0625,4.19722223282,False,False,False,False,False,False,False
2018/12/16/17:22:14.034999,52281,1545002534,34472976,,0.0244346093386,0.0,-0.1875,4.19722223282,False,False,False,False,False,False,False
2018/12/16/17:22:14.054887,52282,1545002534,54502334,,0.0226892810315,0.0,-0.25,4.19999980927,False,False,False,False,False,False,False
2018/12/16/17:22:14.074744,52283,1545002534,74533069,,0.0226892810315,0.0,-0.3125,4.20277786255,False,False,False,False,False,False,False
2018/12/16/17:22:14.094982,52284,1545002534,94574376,,0.0226892810315,0.0,-0.25,4.20277786255,False,False,False,False,False,False,False
2018/12/16/17:22:14.115428,52285,1545002534,114733481,,0.0244346093386,0.0,-0.125,4.20833349228,False,False,False,False,False,False,False
2018/12/16/17:22:14.135045,52286,1545002534,134656782,,0.0244346093386,0.0,-0.0625,4.21111106873,False,False,False,False,False,False,False
2018/12/16/17:22:14.155114,52287,1545002534,154682688,,0.0244346093386,0.0,-0.25,4.21388912201,False,False,False,False,False,False,False
2018/12/16/17:22:14.175390,52288,1545002534,174738351,,0.0244346093386,0.0,-0.25,4.21388912201,False,False,False,False,False,False,False
2018/12/16/17:22:14.195097,52289,1545002534,194784879,,0.0244346093386,0.0,-0.3125,4.21666669846,False,False,False,False,False,False,False
2018/12/16/17:22:14.215749,52290,1545002534,214794597,,0.0244346093386,0.0,-0.375,4.2194442749,False,False,False,False,False,False,False
2018/12/16/17:22:14.235068,52291,1545002534,234830422,,0.0244346093386,0.0,-0.5,4.2194442749,False,False,False,False,False,False,False
2018/12/16/17:22:14.255651,52292,1545002534,254845706,,0.0226892810315,0.0,-0.5625,4.2194442749,False,False,False,False,False,False,False
2018/12/16/17:22:14.275227,52293,1545002534,274936156,,0.0226892810315,0.0,-0.625,4.22222232819,False,False,False,False,False,False,False
2018/12/16/17:22:14.295198,52294,1545002534,294929620,,0.0226892810315,0.0,-0.625,4.22222232819,False,False,False,False,False,False,False
2018/12/16/17:22:14.315892,52295,1545002534,314956327,,0.0226892810315,0.0,-0.6875,4.22222232819,False,False,False,False,False,False,False
2018/12/16/17:22:14.335210,52296,1545002534,334979999,,0.0209439508617,0.0,-0.6875,4.22499990463,False,False,False,False,False,False,False
2018/12/16/17:22:14.355321,52297,1545002534,355043814,,0.0209439508617,0.0,-0.6875,4.22777795792,False,False,False,False,False,False,False
2018/12/16/17:22:14.375275,52298,1545002534,375033606,,0.0191986225545,0.0,-0.75,4.23611116409,False,False,False,False,False,False,False
2018/12/16/17:22:14.395506,52299,1545002534,395091878,,0.0174532923847,0.0,-0.6875,4.23611116409,False,False,False,False,False,False,False
2018/12/16/17:22:14.415412,52300,1545002534,415130320,,0.0157079640776,0.0,-0.75,4.23888874054,False,False,False,False,False,False,False
2018/12/16/17:22:14.435565,52301,1545002534,435134595,,0.0139626339078,0.0,-0.75,4.24444437027,False,False,False,False,False,False,False
2018/12/16/17:22:14.455519,52302,1545002534,455172184,,0.0122173046693,0.0,-0.8125,4.24166679382,False,False,False,False,False,False,False
2018/12/16/17:22:14.475673,52303,1545002534,475401822,,0.0122173046693,0.0,-0.75,4.24444437027,False,False,False,False,False,False,False
2018/12/16/17:22:14.495676,52304,1545002534,495249890,,0.0122173046693,0.0,-0.75,4.24722242355,False,False,False,False,False,False,False
2018/12/16/17:22:14.516096,52305,1545002534,515286662,,0.0104719754308,0.0,-0.8125,4.24444437027,False,False,False,False,False,False,False
2018/12/16/17:22:14.535678,52306,1545002534,535316842,,0.00872664619237,0.0,-0.75,4.24722242355,False,False,False,False,False,False,False
2018/12/16/17:22:14.555745,52307,1545002534,555352533,,0.0069813169539,0.0,-0.8125,4.24722242355,False,False,False,False,False,False,False
2018/12/16/17:22:14.576029,52308,1545002534,575399236,,0.00523598771542,0.0,-0.75,4.25,False,False,False,False,False,False,False
2018/12/16/17:22:14.595846,52309,1545002534,595430785,,0.00349065847695,0.0,-0.8125,4.25,False,False,False,False,False,False,False
2018/12/16/17:22:14.615741,52310,1545002534,615445178,,0.0,0.0,-0.8125,4.25,False,False,False,False,False,False,False
2018/12/16/17:22:14.635857,52311,1545002534,635496732,,-0.00523598771542,0.0,-0.8125,4.25555562973,False,False,False,False,False,False,False
2018/12/16/17:22:14.656205,52312,1545002534,655508650,,-0.0122173046693,0.0,-0.8125,4.25555562973,False,False,False,False,False,False,False
2018/12/16/17:22:14.675920,52313,1545002534,675544659,,-0.0191986225545,0.0,-0.9375,4.25833320618,False,False,False,False,False,False,False
2018/12/16/17:22:14.695875,52314,1545002534,695593746,,-0.0279252678156,0.0,-0.9375,4.26111125946,False,False,False,False,False,False,False
2018/12/16/17:22:14.716057,52315,1545002534,715613088,,-0.0366519130766,0.0,-1.0,4.26111125946,False,False,False,False,False,False,False
2018/12/16/17:22:14.735898,52316,1545002534,735626811,,-0.045378562063,0.0,-1.0,4.26111125946,False,False,False,False,False,False,False
