time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.hEll
2018/12/16/17:22:06.595685,103761,2350,456300000,mti/data,30.6277351379,-96.4820785522,47.6370124817
2018/12/16/17:22:06.606073,103762,2350,466300000,mti/data,30.6277351379,-96.4820785522,47.638004303
2018/12/16/17:22:06.615788,103763,2350,476300000,mti/data,30.6277351379,-96.4820785522,47.6389923096
2018/12/16/17:22:06.625627,103764,2350,486300000,mti/data,30.6277351379,-96.4820785522,47.6397285461
2018/12/16/17:22:06.635764,103765,2350,496300000,mti/data,30.6277351379,-96.4820785522,47.6404800415
2018/12/16/17:22:06.645723,103766,2350,506300000,mti/data,30.6277351379,-96.4820785522,47.6330184937
2018/12/16/17:22:06.655877,103767,2350,516300000,mti/data,30.6277351379,-96.4820785522,47.6259918213
2018/12/16/17:22:06.665755,103768,2350,526300000,mti/data,30.6277351379,-96.4820785522,47.6271286011
2018/12/16/17:22:06.675688,103769,2350,536300000,mti/data,30.6277351379,-96.4820785522,47.6277427673
2018/12/16/17:22:06.685678,103770,2350,546300000,mti/data,30.6277351379,-96.4820785522,47.6273956299
2018/12/16/17:22:06.695878,103771,2350,556300000,mti/data,30.6277351379,-96.4820785522,47.6270446777
2018/12/16/17:22:06.705611,103772,2350,566300000,mti/data,30.6277351379,-96.4820785522,47.6264533997
2018/12/16/17:22:06.715708,103773,2350,576300000,mti/data,30.6277351379,-96.4820785522,47.6258506775
2018/12/16/17:22:06.725698,103774,2350,586300000,mti/data,30.6277351379,-96.4820785522,47.6254806519
2018/12/16/17:22:06.735958,103775,2350,596300000,mti/data,30.6277351379,-96.4820785522,47.6251068115
2018/12/16/17:22:06.745709,103776,2350,606300000,mti/data,30.6277351379,-96.4820785522,47.6249694824
2018/12/16/17:22:06.755663,103777,2350,616300000,mti/data,30.6277351379,-96.4820785522,47.6248283386
2018/12/16/17:22:06.765673,103778,2350,626300000,mti/data,30.6277351379,-96.4820785522,47.6246833801
2018/12/16/17:22:06.775708,103779,2350,636300000,mti/data,30.6277351379,-96.4820785522,47.6245384216
2018/12/16/17:22:06.785665,103780,2350,646300000,mti/data,30.6277351379,-96.4820785522,47.6246414185
2018/12/16/17:22:06.795870,103781,2350,656300000,mti/data,30.6277370453,-96.4820785522,47.6247444153
2018/12/16/17:22:06.805757,103782,2350,666300000,mti/data,30.6277370453,-96.4820785522,47.6248512268
2018/12/16/17:22:06.817126,103783,2350,676300000,mti/data,30.6277370453,-96.4820785522,47.6249694824
2018/12/16/17:22:06.825704,103784,2350,686300000,mti/data,30.6277370453,-96.4820785522,47.6250915527
2018/12/16/17:22:06.835869,103785,2350,696300000,mti/data,30.6277370453,-96.4820785522,47.6252059937
2018/12/16/17:22:06.845690,103786,2350,706300000,mti/data,30.6277370453,-96.4820785522,47.6250724792
2018/12/16/17:22:06.855691,103787,2350,716300000,mti/data,30.6277370453,-96.4820785522,47.6249427795
2018/12/16/17:22:06.865776,103788,2350,726300000,mti/data,30.6277370453,-96.4820785522,47.6253166199
2018/12/16/17:22:06.875762,103789,2350,736300000,mti/data,30.6277370453,-96.4820785522,47.625705719
2018/12/16/17:22:06.885738,103790,2350,746300000,mti/data,30.6277370453,-96.4820785522,47.6258544922
2018/12/16/17:22:06.895733,103791,2350,756300000,mti/data,30.6277370453,-96.4820785522,47.620880127
2018/12/16/17:22:06.905762,103792,2350,766300000,mti/data,30.6277370453,-96.4820785522,47.6163597107
2018/12/16/17:22:06.915999,103793,2350,776300000,mti/data,30.6277370453,-96.4820785522,47.6169700623
2018/12/16/17:22:06.925754,103794,2350,786300000,mti/data,30.6277370453,-96.4820785522,47.6175880432
2018/12/16/17:22:06.935681,103795,2350,796300000,mti/data,30.6277370453,-96.4820785522,47.6182174683
2018/12/16/17:22:06.945870,103796,2350,806300000,mti/data,30.6277370453,-96.4820785522,47.6178779602
2018/12/16/17:22:06.956693,103797,2350,816300000,mti/data,30.6277370453,-96.4820785522,47.6175460815
2018/12/16/17:22:06.965732,103798,2350,826300000,mti/data,30.6277370453,-96.4820785522,47.616985321
2018/12/16/17:22:06.976043,103799,2350,836300000,mti/data,30.6277370453,-96.4820785522,47.6164283752
2018/12/16/17:22:06.985663,103800,2350,846300000,mti/data,30.6277370453,-96.4820785522,47.6163482666
2018/12/16/17:22:06.995853,103801,2350,856300000,mti/data,30.6277389526,-96.4820785522,47.6162796021
2018/12/16/17:22:07.005673,103802,2350,866300000,mti/data,30.6277389526,-96.4820785522,47.6159706116
2018/12/16/17:22:07.017061,103803,2350,876300000,mti/data,30.6277389526,-96.4820785522,47.6156539917
2018/12/16/17:22:07.025807,103804,2350,886300000,mti/data,30.6277389526,-96.4820785522,47.6155776978
2018/12/16/17:22:07.035926,103805,2350,896300000,mti/data,30.6277389526,-96.4820785522,47.6155128479
2018/12/16/17:22:07.045779,103806,2350,906300000,mti/data,30.6277389526,-96.4820785522,47.6152000427
2018/12/16/17:22:07.055779,103807,2350,916300000,mti/data,30.6277389526,-96.4820785522,47.6148948669
2018/12/16/17:22:07.065914,103808,2350,926300000,mti/data,30.6277389526,-96.4820785522,47.6148490906
2018/12/16/17:22:07.075628,103809,2350,936300000,mti/data,30.6277389526,-96.4820785522,47.6148071289
2018/12/16/17:22:07.085701,103810,2350,946300000,mti/data,30.6277389526,-96.4820785522,47.6145248413
2018/12/16/17:22:07.095778,103811,2350,956300000,mti/data,30.6277389526,-96.4820785522,47.6142463684
2018/12/16/17:22:07.105702,103812,2350,966300000,mti/data,30.6277389526,-96.4820785522,47.6134681702
2018/12/16/17:22:07.115953,103813,2350,976300000,mti/data,30.6277389526,-96.4820785522,47.612701416
2018/12/16/17:22:07.125686,103814,2350,986300000,mti/data,30.6277389526,-96.4820785522,47.6116828918
2018/12/16/17:22:07.135890,103815,2350,996300000,mti/data,30.6277389526,-96.4820785522,47.6106643677
2018/12/16/17:22:07.145677,103816,2351,6300000,mti/data,30.6277389526,-96.4820785522,47.6054992676
2018/12/16/17:22:07.155719,103817,2351,16300000,mti/data,30.62774086,-96.4820785522,47.6005897522
2018/12/16/17:22:07.165943,103818,2351,26300000,mti/data,30.62774086,-96.4820785522,47.6008529663
2018/12/16/17:22:07.175766,103819,2351,36300000,mti/data,30.62774086,-96.4820785522,47.6008262634
2018/12/16/17:22:07.185607,103820,2351,46300000,mti/data,30.62774086,-96.4820785522,47.6012763977
2018/12/16/17:22:07.195913,103821,2351,56300000,mti/data,30.62774086,-96.4820785522,47.6017379761
2018/12/16/17:22:07.205683,103822,2351,66300000,mti/data,30.62774086,-96.4820785522,47.6019630432
2018/12/16/17:22:07.215889,103823,2351,76300000,mti/data,30.62774086,-96.4820785522,47.6021881104
2018/12/16/17:22:07.225846,103824,2351,86300000,mti/data,30.62774086,-96.4820785522,47.6024208069
2018/12/16/17:22:07.235762,103825,2351,96300000,mti/data,30.62774086,-96.4820785522,47.6026611328
2018/12/16/17:22:07.245692,103826,2351,106300000,mti/data,30.62774086,-96.4820785522,47.6028938293
2018/12/16/17:22:07.256112,103827,2351,116300000,mti/data,30.62774086,-96.4820785522,47.6031227112
2018/12/16/17:22:07.265963,103828,2351,126300000,mti/data,30.62774086,-96.4820785522,47.6035957336
2018/12/16/17:22:07.275999,103829,2351,136300000,mti/data,30.62774086,-96.4820785522,47.6040802002
2018/12/16/17:22:07.285783,103830,2351,146300000,mti/data,30.62774086,-96.4820785522,47.6035690308
2018/12/16/17:22:07.295903,103831,2351,156300000,mti/data,30.62774086,-96.4820785522,47.6030349731
2018/12/16/17:22:07.305689,103832,2351,166300000,mti/data,30.6277427673,-96.4820785522,47.6027488708
2018/12/16/17:22:07.315856,103833,2351,176300000,mti/data,30.6277427673,-96.4820785522,47.6024703979
2018/12/16/17:22:07.325884,103834,2351,186300000,mti/data,30.6277427673,-96.4820785522,47.602684021
2018/12/16/17:22:07.335778,103835,2351,196300000,mti/data,30.6277427673,-96.4820785522,47.6028862
2018/12/16/17:22:07.345704,103836,2351,206300000,mti/data,30.6277427673,-96.4820785522,47.6033401489
2018/12/16/17:22:07.355911,103837,2351,216300000,mti/data,30.6277427673,-96.4820785522,47.6038017273
2018/12/16/17:22:07.365883,103838,2351,226300000,mti/data,30.6277427673,-96.4820785522,47.6035194397
2018/12/16/17:22:07.375832,103839,2351,236300000,mti/data,30.6277427673,-96.4820785522,47.6032447815
2018/12/16/17:22:07.385824,103840,2351,246300000,mti/data,30.6277427673,-96.4820785522,47.6034927368
2018/12/16/17:22:07.396010,103841,2351,256300000,mti/data,30.6277427673,-96.4820785522,47.5985450745
2018/12/16/17:22:07.405662,103842,2351,266300000,mti/data,30.6277427673,-96.4820785522,47.5940437317
2018/12/16/17:22:07.416059,103843,2351,276300000,mti/data,30.6277427673,-96.4820785522,47.5947380066
2018/12/16/17:22:07.425743,103844,2351,286300000,mti/data,30.6277427673,-96.4820785522,47.5949630737
2018/12/16/17:22:07.435772,103845,2351,296300000,mti/data,30.6277446747,-96.4820785522,47.595199585
2018/12/16/17:22:07.445752,103846,2351,306300000,mti/data,30.6277446747,-96.4820785522,47.5945014954
2018/12/16/17:22:07.456370,103847,2351,316300000,mti/data,30.6277446747,-96.4820785522,47.5938110352
2018/12/16/17:22:07.465850,103848,2351,326300000,mti/data,30.6277446747,-96.4820785522,47.5931282043
2018/12/16/17:22:07.475780,103849,2351,336300000,mti/data,30.6277446747,-96.4820785522,47.5924415588
2018/12/16/17:22:07.485804,103850,2351,346300000,mti/data,30.6277446747,-96.4820785522,47.5931968689
2018/12/16/17:22:07.495881,103851,2351,356300000,mti/data,30.6277446747,-96.4820785522,47.5939559937
2018/12/16/17:22:07.505780,103852,2351,366300000,mti/data,30.6277446747,-96.4820785522,47.5944747925
2018/12/16/17:22:07.515870,103853,2351,376300000,mti/data,30.6277446747,-96.4820785522,47.5949897766
2018/12/16/17:22:07.525786,103854,2351,386300000,mti/data,30.6277446747,-96.4820785522,47.5959892273
2018/12/16/17:22:07.535789,103855,2351,396300000,mti/data,30.6277446747,-96.4820785522,47.596988678
2018/12/16/17:22:07.545718,103856,2351,406300000,mti/data,30.6277446747,-96.4820785522,47.5977401733
2018/12/16/17:22:07.555732,103857,2351,416300000,mti/data,30.627746582,-96.4820785522,47.5984687805
2018/12/16/17:22:07.565974,103858,2351,426300000,mti/data,30.627746582,-96.4820785522,47.5981903076
2018/12/16/17:22:07.575958,103859,2351,436300000,mti/data,30.627746582,-96.4820785522,47.5979118347
2018/12/16/17:22:07.585789,103860,2351,446300000,mti/data,30.627746582,-96.4820785522,47.5981292725
2018/12/16/17:22:07.595760,103861,2351,456300000,mti/data,30.627746582,-96.4820785522,47.5983276367
2018/12/16/17:22:07.605730,103862,2351,466300000,mti/data,30.627746582,-96.4820785522,47.5979995728
2018/12/16/17:22:07.615782,103863,2351,476300000,mti/data,30.627746582,-96.4820785522,47.5976753235
2018/12/16/17:22:07.625776,103864,2351,486300000,mti/data,30.627746582,-96.4820785522,47.597869873
2018/12/16/17:22:07.635983,103865,2351,496300000,mti/data,30.627746582,-96.4820785522,47.5980682373
2018/12/16/17:22:07.645744,103866,2351,506300000,mti/data,30.627746582,-96.4820785522,47.5926513672
2018/12/16/17:22:07.655756,103867,2351,516300000,mti/data,30.627746582,-96.4820785522,47.5872764587
2018/12/16/17:22:07.665947,103868,2351,526300000,mti/data,30.6277484894,-96.4820785522,47.5875511169
2018/12/16/17:22:07.675830,103869,2351,536300000,mti/data,30.6277484894,-96.4820785522,47.5877761841
2018/12/16/17:22:07.685802,103870,2351,546300000,mti/data,30.6277484894,-96.4820785522,47.5887451172
2018/12/16/17:22:07.695788,103871,2351,556300000,mti/data,30.6277484894,-96.4820785522,47.5897521973
2018/12/16/17:22:07.705759,103872,2351,566300000,mti/data,30.6277484894,-96.4820785522,47.5900878906
2018/12/16/17:22:07.716785,103873,2351,576300000,mti/data,30.6277484894,-96.4820785522,47.5904655457
2018/12/16/17:22:07.725726,103874,2351,586300000,mti/data,30.6277484894,-96.4820785522,47.5915908813
2018/12/16/17:22:07.735776,103875,2351,596300000,mti/data,30.6277484894,-96.4820785522,47.5927467346
2018/12/16/17:22:07.745768,103876,2351,606300000,mti/data,30.6277484894,-96.4820785522,47.5932006836
2018/12/16/17:22:07.755718,103877,2351,616300000,mti/data,30.6277484894,-96.4820785522,47.593662262
2018/12/16/17:22:07.765935,103878,2351,626300000,mti/data,30.6277484894,-96.4820785522,47.5941162109
2018/12/16/17:22:07.777116,103879,2351,636300000,mti/data,30.6277503967,-96.4820785522,47.5945663452
2018/12/16/17:22:07.785970,103880,2351,646300000,mti/data,30.6277503967,-96.4820785522,47.5962219238
2018/12/16/17:22:07.795721,103881,2351,656300000,mti/data,30.6277503967,-96.4820785522,47.5978660583
2018/12/16/17:22:07.805809,103882,2351,666300000,mti/data,30.6277503967,-96.4820785522,47.5985107422
2018/12/16/17:22:07.815843,103883,2351,676300000,mti/data,30.6277503967,-96.4820785522,47.5991401672
2018/12/16/17:22:07.825672,103884,2351,686300000,mti/data,30.6277503967,-96.4820785522,47.5995368958
2018/12/16/17:22:07.835679,103885,2351,696300000,mti/data,30.6277503967,-96.4820785522,47.5999259949
2018/12/16/17:22:07.845782,103886,2351,706300000,mti/data,30.6277503967,-96.4820785522,47.6013069153
2018/12/16/17:22:07.855808,103887,2351,716300000,mti/data,30.6277503967,-96.4820785522,47.6026878357
2018/12/16/17:22:07.865925,103888,2351,726300000,mti/data,30.6277503967,-96.4820785522,47.6040878296
2018/12/16/17:22:07.875737,103889,2351,736300000,mti/data,30.6277523041,-96.4820785522,47.6055374146
2018/12/16/17:22:07.885720,103890,2351,746300000,mti/data,30.6277523041,-96.4820785522,47.6059913635
2018/12/16/17:22:07.895697,103891,2351,756300000,mti/data,30.6277523041,-96.4820785522,47.5986976624
2018/12/16/17:22:07.905739,103892,2351,766300000,mti/data,30.6277523041,-96.4820785522,47.5922241211
2018/12/16/17:22:07.917119,103893,2351,776300000,mti/data,30.6277523041,-96.4820785522,47.5934562683
2018/12/16/17:22:07.925764,103894,2351,786300000,mti/data,30.6277523041,-96.4820785522,47.5947151184
2018/12/16/17:22:07.935687,103895,2351,796300000,mti/data,30.6277523041,-96.4820785522,47.5959396362
2018/12/16/17:22:07.945758,103896,2351,806300000,mti/data,30.6277523041,-96.4820785522,47.5971412659
2018/12/16/17:22:07.955752,103897,2351,816300000,mti/data,30.6277523041,-96.4820785522,47.5983581543
2018/12/16/17:22:07.965795,103898,2351,826300000,mti/data,30.6277523041,-96.4820785522,47.598651886
2018/12/16/17:22:07.975775,103899,2351,836300000,mti/data,30.6277542114,-96.4820785522,47.5989303589
2018/12/16/17:22:07.985882,103900,2351,846300000,mti/data,30.6277542114,-96.4820785522,47.5996856689
2018/12/16/17:22:07.995737,103901,2351,856300000,mti/data,30.6277542114,-96.4820785522,47.6004753113
2018/12/16/17:22:08.005709,103902,2351,866300000,mti/data,30.6277542114,-96.4820785522,47.6003074646
2018/12/16/17:22:08.015945,103903,2351,876300000,mti/data,30.6277542114,-96.4820785522,47.6001091003
2018/12/16/17:22:08.025669,103904,2351,886300000,mti/data,30.6277542114,-96.4820785522,47.6008682251
2018/12/16/17:22:08.035858,103905,2351,896300000,mti/data,30.6277542114,-96.4820785522,47.601650238
2018/12/16/17:22:08.045800,103906,2351,906300000,mti/data,30.6277542114,-96.4820785522,47.6024169922
2018/12/16/17:22:08.055819,103907,2351,916300000,mti/data,30.6277542114,-96.4820785522,47.6031570435
2018/12/16/17:22:08.065961,103908,2351,926300000,mti/data,30.6277542114,-96.4820785522,47.6031532288
2018/12/16/17:22:08.075749,103909,2351,936300000,mti/data,30.6277561188,-96.4820785522,47.6031570435
2018/12/16/17:22:08.085859,103910,2351,946300000,mti/data,30.6277561188,-96.4820785522,47.60389328
2018/12/16/17:22:08.095751,103911,2351,956300000,mti/data,30.6277561188,-96.4820785522,47.6046333313
2018/12/16/17:22:08.106811,103912,2351,966300000,mti/data,30.6277561188,-96.4820785522,47.6053924561
2018/12/16/17:22:08.115865,103913,2351,976300000,mti/data,30.6277561188,-96.4820785522,47.6061630249
2018/12/16/17:22:08.125753,103914,2351,986300000,mti/data,30.6277561188,-96.4820785522,47.6074523926
2018/12/16/17:22:08.135850,103915,2351,996300000,mti/data,30.6277561188,-96.4820785522,47.6087646484
2018/12/16/17:22:08.145803,103916,2352,6300000,mti/data,30.6277561188,-96.4820785522,47.6011886597
2018/12/16/17:22:08.155888,103917,2352,16300000,mti/data,30.6277561188,-96.4820785522,47.5931434631
2018/12/16/17:22:08.166070,103918,2352,26300000,mti/data,30.6277580261,-96.4820785522,47.5929985046
2018/12/16/17:22:08.176334,103919,2352,36300000,mti/data,30.6277580261,-96.4820785522,47.5932579041
2018/12/16/17:22:08.185795,103920,2352,46300000,mti/data,30.6277580261,-96.4820785522,47.5933036804
2018/12/16/17:22:08.195725,103921,2352,56300000,mti/data,30.6277580261,-96.4820785522,47.593372345
2018/12/16/17:22:08.205774,103922,2352,66300000,mti/data,30.6277580261,-96.4820785522,47.5932006836
2018/12/16/17:22:08.216957,103923,2352,76300000,mti/data,30.6277580261,-96.4820785522,47.5930213928
2018/12/16/17:22:08.225827,103924,2352,86300000,mti/data,30.6277580261,-96.4820785522,47.5942649841
2018/12/16/17:22:08.235882,103925,2352,96300000,mti/data,30.6277580261,-96.4820785522,47.595500946
2018/12/16/17:22:08.246298,103926,2352,106300000,mti/data,30.6277580261,-96.4820785522,47.5957717896
2018/12/16/17:22:08.255763,103927,2352,116300000,mti/data,30.6277580261,-96.4820785522,47.5960273743
2018/12/16/17:22:08.266162,103928,2352,126300000,mti/data,30.6277599335,-96.4820785522,47.5962791443
2018/12/16/17:22:08.275797,103929,2352,136300000,mti/data,30.6277599335,-96.4820785522,47.5965118408
2018/12/16/17:22:08.285847,103930,2352,146300000,mti/data,30.6277599335,-96.4820785522,47.5962524414
2018/12/16/17:22:08.295907,103931,2352,156300000,mti/data,30.6277599335,-96.4820785522,47.5959854126
2018/12/16/17:22:08.305941,103932,2352,166300000,mti/data,30.6277599335,-96.4820785522,47.5964241028
2018/12/16/17:22:08.315875,103933,2352,176300000,mti/data,30.6277599335,-96.4820785522,47.5968589783
2018/12/16/17:22:08.326249,103934,2352,186300000,mti/data,30.6277599335,-96.4820785522,47.5980300903
2018/12/16/17:22:08.335793,103935,2352,196300000,mti/data,30.6277599335,-96.4820785522,47.599193573
2018/12/16/17:22:08.345875,103936,2352,206300000,mti/data,30.6277599335,-96.4820785522,47.5998725891
2018/12/16/17:22:08.355927,103937,2352,216300000,mti/data,30.6277618408,-96.4820785522,47.6005439758
2018/12/16/17:22:08.366151,103938,2352,226300000,mti/data,30.6277618408,-96.4820785522,47.600227356
2018/12/16/17:22:08.375899,103939,2352,236300000,mti/data,30.6277618408,-96.4820785522,47.5999107361
2018/12/16/17:22:08.385982,103940,2352,246300000,mti/data,30.6277618408,-96.4820785522,47.6000862122
2018/12/16/17:22:08.395829,103941,2352,256300000,mti/data,30.6277618408,-96.4820785522,47.5927810669
2018/12/16/17:22:08.405893,103942,2352,266300000,mti/data,30.6277618408,-96.4820785522,47.5849342346
2018/12/16/17:22:08.415988,103943,2352,276300000,mti/data,30.6277618408,-96.4820785522,47.5845336914
2018/12/16/17:22:08.425919,103944,2352,286300000,mti/data,30.6277618408,-96.4820785522,47.5845909119
2018/12/16/17:22:08.436029,103945,2352,296300000,mti/data,30.6277618408,-96.4820785522,47.584651947
2018/12/16/17:22:08.446278,103946,2352,306300000,mti/data,30.6277637482,-96.4820785522,47.5849723816
2018/12/16/17:22:08.455858,103947,2352,316300000,mti/data,30.6277637482,-96.4820785522,47.5853042603
2018/12/16/17:22:08.465964,103948,2352,326300000,mti/data,30.6277637482,-96.4820785522,47.5849342346
2018/12/16/17:22:08.475828,103949,2352,336300000,mti/data,30.6277637482,-96.4820785522,47.5845336914
2018/12/16/17:22:08.485801,103950,2352,346300000,mti/data,30.6277637482,-96.4820785522,47.5855522156
2018/12/16/17:22:08.495728,103951,2352,356300000,mti/data,30.6277637482,-96.4820785522,47.5865898132
2018/12/16/17:22:08.505967,103952,2352,366300000,mti/data,30.6277637482,-96.4820785522,47.5869064331
2018/12/16/17:22:08.516313,103953,2352,376300000,mti/data,30.6277637482,-96.4820785522,47.5872039795
2018/12/16/17:22:08.525922,103954,2352,386300000,mti/data,30.6277637482,-96.4820785522,47.586807251
2018/12/16/17:22:08.535841,103955,2352,396300000,mti/data,30.6277656555,-96.4820785522,47.5864448547
2018/12/16/17:22:08.545879,103956,2352,406300000,mti/data,30.6277656555,-96.4820785522,47.586555481
2018/12/16/17:22:08.555854,103957,2352,416300000,mti/data,30.6277656555,-96.4820785522,47.5866584778
2018/12/16/17:22:08.565846,103958,2352,426300000,mti/data,30.6277656555,-96.4820785522,47.5860786438
2018/12/16/17:22:08.575843,103959,2352,436300000,mti/data,30.6277656555,-96.4820785522,47.5855331421
2018/12/16/17:22:08.585976,103960,2352,446300000,mti/data,30.6277656555,-96.4820785522,47.5857200623
2018/12/16/17:22:08.595738,103961,2352,456300000,mti/data,30.6277656555,-96.4820785522,47.5859298706
2018/12/16/17:22:08.605879,103962,2352,466300000,mti/data,30.6277656555,-96.4820785522,47.5851745605
2018/12/16/17:22:08.616423,103963,2352,476300000,mti/data,30.6277656555,-96.4820785522,47.5843963623
2018/12/16/17:22:08.625901,103964,2352,486300000,mti/data,30.6277675629,-96.4820785522,47.5850906372
2018/12/16/17:22:08.635741,103965,2352,496300000,mti/data,30.6277675629,-96.4820785522,47.5858001709
2018/12/16/17:22:08.645895,103966,2352,506300000,mti/data,30.6277675629,-96.4820785522,47.5793418884
2018/12/16/17:22:08.655881,103967,2352,516300000,mti/data,30.6277675629,-96.4820785522,47.5728988647
2018/12/16/17:22:08.666031,103968,2352,526300000,mti/data,30.6277675629,-96.4820785522,47.573589325
2018/12/16/17:22:08.675838,103969,2352,536300000,mti/data,30.6277675629,-96.4820785522,47.5742034912
2018/12/16/17:22:08.685957,103970,2352,546300000,mti/data,30.6277675629,-96.4820785522,47.5743560791
2018/12/16/17:22:08.695916,103971,2352,556300000,mti/data,30.6277675629,-96.4820785522,47.574508667
2018/12/16/17:22:08.706016,103972,2352,566300000,mti/data,30.6277694702,-96.4820785522,47.5749053955
2018/12/16/17:22:08.716022,103973,2352,576300000,mti/data,30.6277694702,-96.4820785522,47.5753211975
2018/12/16/17:22:08.725713,103974,2352,586300000,mti/data,30.6277694702,-96.4820785522,47.5759658813
2018/12/16/17:22:08.735866,103975,2352,596300000,mti/data,30.6277694702,-96.4820785522,47.5765991211
2018/12/16/17:22:08.745903,103976,2352,606300000,mti/data,30.6277694702,-96.4820785522,47.5767440796
2018/12/16/17:22:08.755871,103977,2352,616300000,mti/data,30.6277694702,-96.4820785522,47.5768928528
2018/12/16/17:22:08.766020,103978,2352,626300000,mti/data,30.6277694702,-96.4820785522,47.5770378113
2018/12/16/17:22:08.775979,103979,2352,636300000,mti/data,30.6277694702,-96.4820785522,47.5771713257
2018/12/16/17:22:08.785829,103980,2352,646300000,mti/data,30.6277694702,-96.4820785522,47.5770606995
2018/12/16/17:22:08.795783,103981,2352,656300000,mti/data,30.6277713776,-96.4820785522,47.5769500732
2018/12/16/17:22:08.805839,103982,2352,666300000,mti/data,30.6277713776,-96.4820785522,47.5763626099
2018/12/16/17:22:08.816170,103983,2352,676300000,mti/data,30.6277713776,-96.4820785522,47.5757675171
2018/12/16/17:22:08.825811,103984,2352,686300000,mti/data,30.6277713776,-96.4820785522,47.5768737793
2018/12/16/17:22:08.835739,103985,2352,696300000,mti/data,30.6277713776,-96.4820785522,47.5779953003
2018/12/16/17:22:08.845818,103986,2352,706300000,mti/data,30.6277713776,-96.4820785522,47.5771636963
2018/12/16/17:22:08.855948,103987,2352,716300000,mti/data,30.6277713776,-96.4820785522,47.5763320923
2018/12/16/17:22:08.866289,103988,2352,726300000,mti/data,30.6277713776,-96.4820785522,47.5762367249
2018/12/16/17:22:08.875834,103989,2352,736300000,mti/data,30.6277713776,-96.4820785522,47.5761489868
2018/12/16/17:22:08.885831,103990,2352,746300000,mti/data,30.6277732849,-96.4820785522,47.5758132935
2018/12/16/17:22:08.895843,103991,2352,756300000,mti/data,30.6277732849,-96.4820785522,47.5705337524
2018/12/16/17:22:08.906005,103992,2352,766300000,mti/data,30.6277732849,-96.4820785522,47.5650291443
2018/12/16/17:22:08.915869,103993,2352,776300000,mti/data,30.6277732849,-96.4820785522,47.5644607544
2018/12/16/17:22:08.925924,103994,2352,786300000,mti/data,30.6277732849,-96.4820785522,47.5643615723
2018/12/16/17:22:08.935872,103995,2352,796300000,mti/data,30.6277732849,-96.4820785522,47.564250946
2018/12/16/17:22:08.945781,103996,2352,806300000,mti/data,30.6277732849,-96.4820785522,47.5641479492
2018/12/16/17:22:08.955875,103997,2352,816300000,mti/data,30.6277732849,-96.4820785522,47.5640602112
2018/12/16/17:22:08.965957,103998,2352,826300000,mti/data,30.6277751923,-96.4820785522,47.5646820068
2018/12/16/17:22:08.975785,103999,2352,836300000,mti/data,30.6277751923,-96.4820785522,47.5652923584
