time,.data
2018/12/16/17:22:10.609308,0.358951982929
2018/12/16/17:22:10.629394,0.361171533926
2018/12/16/17:22:10.649676,0.35796422441
2018/12/16/17:22:10.669492,0.360222224616
2018/12/16/17:22:10.689537,0.362392920163
2018/12/16/17:22:10.709543,0.359138634253
2018/12/16/17:22:10.729532,0.356009513186
2018/12/16/17:22:10.749564,0.369026139423
2018/12/16/17:22:10.769536,0.370858222862
2018/12/16/17:22:10.789722,0.367278348387
2018/12/16/17:22:10.809689,0.363836161392
2018/12/16/17:22:10.829769,0.371209811034
2018/12/16/17:22:10.849772,0.372958365601
2018/12/16/17:22:10.869801,0.374639209572
2018/12/16/17:22:10.889810,0.381597815858
2018/12/16/17:22:10.909792,0.382946373281
2018/12/16/17:22:10.929818,0.378901569943
2018/12/16/17:22:10.949842,0.380353829132
2018/12/16/17:22:10.970002,0.381750690694
2018/12/16/17:22:10.989957,0.383093368315
2018/12/16/17:22:11.009980,0.379042911323
2018/12/16/17:22:11.030064,0.385831685968
2018/12/16/17:22:11.050075,0.387017860729
2018/12/16/17:22:11.070092,0.382816461721
2018/12/16/17:22:11.090102,0.389460099812
2018/12/16/17:22:11.110108,0.390506720195
2018/12/16/17:22:11.130361,0.391512627451
2018/12/16/17:22:11.150310,0.397821797629
2018/12/16/17:22:11.170292,0.39854681425
2018/12/16/17:22:11.190279,0.399243945616
2018/12/16/17:22:11.210326,0.394571854076
2018/12/16/17:22:11.230297,0.400763820189
2018/12/16/17:22:11.250707,0.412059126926
2018/12/16/17:22:11.270508,0.38552679564
2018/12/16/17:22:11.290509,0.376040793626
2018/12/16/17:22:11.310534,0.404312840991
2018/12/16/17:22:11.330484,0.410129695264
2018/12/16/17:22:11.350508,0.399697427879
2018/12/16/17:22:11.370560,0.400349846377
2018/12/16/17:22:11.390847,0.400977630354
2018/12/16/17:22:11.410907,0.401581268793
2018/12/16/17:22:11.430877,0.402161231871
2018/12/16/17:22:11.451138,0.402719347175
2018/12/16/17:22:11.470870,0.408597489672
2018/12/16/17:22:11.490968,0.408908056599
2018/12/16/17:22:11.510907,0.41454817181
2018/12/16/17:22:11.530961,0.409287914683
2018/12/16/17:22:11.550903,0.409571468304
2018/12/16/17:22:11.570959,0.409844574515
2018/12/16/17:22:11.590928,0.410106718142
2018/12/16/17:22:11.611033,0.41035923782
2018/12/16/17:22:11.630995,0.405259635042
2018/12/16/17:22:11.651100,0.411040532656
2018/12/16/17:22:11.671073,0.411256677894
2018/12/16/17:22:11.691312,0.411464968351
2018/12/16/17:22:11.711093,0.411664789139
2018/12/16/17:22:11.731079,0.417199334673
2018/12/16/17:22:11.751258,0.41717860291
2018/12/16/17:22:11.771314,0.41715912702
2018/12/16/17:22:11.791274,0.417139941705
2018/12/16/17:22:11.811243,0.411780001121
2018/12/16/17:22:11.831321,0.417309656927
2018/12/16/17:22:11.851406,0.422627092162
2018/12/16/17:22:11.871671,0.417056107329
2018/12/16/17:22:11.891401,0.41704088431
2018/12/16/17:22:11.911529,0.417026705289
2018/12/16/17:22:11.931434,0.417012613118
2018/12/16/17:22:11.951502,0.411657569787
2018/12/16/17:22:11.971501,0.411849982827
2018/12/16/17:22:11.991862,0.412035453864
2018/12/16/17:22:12.011836,0.406871839735
2018/12/16/17:22:12.031959,0.412590270979
2018/12/16/17:22:12.051926,0.412746810897
2018/12/16/17:22:12.071795,0.412897788546
2018/12/16/17:22:12.091660,0.418384452528
2018/12/16/17:22:12.111840,0.42366054947
2018/12/16/17:22:12.131858,0.412707864616
2018/12/16/17:22:12.151881,0.412859881701
2018/12/16/17:22:12.171761,0.418348462137
2018/12/16/17:22:12.191841,0.4129415815
2018/12/16/17:22:12.211819,0.413085067972
2018/12/16/17:22:12.232047,0.413222577236
2018/12/16/17:22:12.251909,0.41335525618
2018/12/16/17:22:12.271998,0.413482373589
2018/12/16/17:22:12.291973,0.418947012029
2018/12/16/17:22:12.312339,0.418859061906
2018/12/16/17:22:12.332455,0.418774952978
2018/12/16/17:22:12.352181,0.418693620511
2018/12/16/17:22:12.372328,0.423957826377
2018/12/16/17:22:12.392148,0.423677152625
2018/12/16/17:22:12.412308,0.418065780852
2018/12/16/17:22:12.432404,0.412670231069
2018/12/16/17:22:12.452481,0.412823695599
2018/12/16/17:22:12.472338,0.412971716144
2018/12/16/17:22:12.492643,0.40777163343
2018/12/16/17:22:12.512599,0.408113964058
2018/12/16/17:22:12.532436,0.408442669627
2018/12/16/17:22:12.552568,0.414101142834
2018/12/16/17:22:12.572458,0.414199572296
2018/12/16/17:22:12.592566,0.41963662617
2018/12/16/17:22:12.612670,0.419522152427
2018/12/16/17:22:12.632610,0.419412540017
2018/12/16/17:22:12.652642,0.429990588299
2018/12/16/17:22:12.672596,0.42947834374
2018/12/16/17:22:12.692632,0.428985342397
2018/12/16/17:22:12.712656,0.423169809479
2018/12/16/17:22:12.732835,0.412235999239
2018/12/16/17:22:12.753088,0.412406164993
2018/12/16/17:22:12.772758,0.407228292744
2018/12/16/17:22:12.792815,0.402249569427
2018/12/16/17:22:12.812878,0.397461876972
2018/12/16/17:22:12.832993,0.398200736694
2018/12/16/17:22:12.852942,0.398910720238
2018/12/16/17:22:12.872985,0.404935806884
2018/12/16/17:22:12.892983,0.400044797603
2018/12/16/17:22:12.913030,0.395342362561
2018/12/16/17:22:12.933090,0.406846186899
2018/12/16/17:22:12.953077,0.412566063288
2018/12/16/17:22:12.973055,0.402039630944
2018/12/16/17:22:12.993097,0.402602423206
2018/12/16/17:22:13.013201,0.397801617949
2018/12/16/17:22:13.033215,0.38250155572
2018/12/16/17:22:13.053422,0.389157764078
2018/12/16/17:22:13.073294,0.379531650933
2018/12/16/17:22:13.093393,0.364934279744
2018/12/16/17:22:13.113335,0.361582249235
2018/12/16/17:22:13.133300,0.363700636143
2018/12/16/17:22:13.153438,0.371079956792
2018/12/16/17:22:13.173433,0.367491554089
2018/12/16/17:22:13.193486,0.36404024988
2018/12/16/17:22:13.213496,0.366065015296
2018/12/16/17:22:13.233549,0.362669494958
2018/12/16/17:22:13.253840,0.359403654561
2018/12/16/17:22:13.273819,0.345580437078
2018/12/16/17:22:13.293723,0.342972785133
2018/12/16/17:22:13.313617,0.340465427494
2018/12/16/17:22:13.333768,0.332713013521
2018/12/16/17:22:13.353948,0.325257852321
2018/12/16/17:22:13.374273,0.31808942809
2018/12/16/17:22:13.394310,0.316539122645
2018/12/16/17:22:13.413751,0.309706951166
2018/12/16/17:22:13.434342,0.308478131685
2018/12/16/17:22:13.454378,0.307297491486
2018/12/16/17:22:13.473951,0.300820767359
2018/12/16/17:22:13.493987,0.294592231011
2018/12/16/17:22:13.513943,0.293945663915
2018/12/16/17:22:13.534286,0.282640061457
2018/12/16/17:22:13.554255,0.28245319319
2018/12/16/17:22:13.574590,0.276931102003
2018/12/16/17:22:13.594358,0.271622315933
2018/12/16/17:22:13.614111,0.271859207109
2018/12/16/17:22:13.634311,0.266744576925
2018/12/16/17:22:13.654387,0.261826663286
2018/12/16/17:22:13.674576,0.257098817167
2018/12/16/17:22:13.694522,0.252551894289
2018/12/16/17:22:13.714266,0.25352226322
2018/12/16/17:22:13.734658,0.243771406943
2018/12/16/17:22:13.754335,0.239737076765
2018/12/16/17:22:13.774382,0.246542733455
2018/12/16/17:22:13.794614,0.242401813796
2018/12/16/17:22:13.814736,0.243762570439
2018/12/16/17:22:13.834423,0.23438708696
2018/12/16/17:22:13.854570,0.230713692167
2018/12/16/17:22:13.874599,0.23786640211
2018/12/16/17:22:13.894618,0.234059187503
2018/12/16/17:22:13.914711,0.219715417894
2018/12/16/17:22:13.934657,0.216606318065
2018/12/16/17:22:13.954647,0.213617715992
2018/12/16/17:22:13.974644,0.200059239832
2018/12/16/17:22:13.994880,0.203048557012
2018/12/16/17:22:14.014732,0.195238997127
2018/12/16/17:22:14.035038,0.18772980493
2018/12/16/17:22:14.054909,0.185850920983
2018/12/16/17:22:14.074965,0.184045218799
2018/12/16/17:22:14.094994,0.176966556537
2018/12/16/17:22:14.115472,0.180844053844
2018/12/16/17:22:14.135128,0.179230006478
2018/12/16/17:22:14.155133,0.177678954851
2018/12/16/17:22:14.175438,0.170845148895
2018/12/16/17:22:14.195195,0.169615674797
2018/12/16/17:22:14.215834,0.168433488163
2018/12/16/17:22:14.235284,0.16195527708
2018/12/16/17:22:14.255699,0.155726227961
2018/12/16/17:22:14.275464,0.155079167816
2018/12/16/17:22:14.295567,0.149114584439
2018/12/16/17:22:14.316086,0.143379408114
2018/12/16/17:22:14.335316,0.143206308661
2018/12/16/17:22:14.355722,0.143040783873
2018/12/16/17:22:14.375346,0.153564611756
2018/12/16/17:22:14.395459,0.147658280535
2018/12/16/17:22:14.415813,0.147320609066
2018/12/16/17:22:14.435439,0.152338335121
2018/12/16/17:22:14.455543,0.141137675219
2018/12/16/17:22:14.475821,0.141050796262
2018/12/16/17:22:14.496498,0.140968175797
2018/12/16/17:22:14.516111,0.130203912721
2018/12/16/17:22:14.535689,0.130538480085
2018/12/16/17:22:14.555757,0.125517769313
2018/12/16/17:22:14.575702,0.126031655967
2018/12/16/17:22:14.596461,0.121184284584
2018/12/16/17:22:14.617150,0.116523350561
2018/12/16/17:22:14.635922,0.122725586559
2018/12/16/17:22:14.656237,0.118005371692
2018/12/16/17:22:14.675930,0.118808196716
2018/12/16/17:22:14.696081,0.119581060849
2018/12/16/17:22:14.716071,0.114981789278
2018/12/16/17:22:14.736118,0.110559412768
2018/12/16/17:22:14.756115,0.111648620828
2018/12/16/17:22:14.776119,0.112696853264
2018/12/16/17:22:14.796049,0.108362358908
2018/12/16/17:22:14.816158,0.114877562206
2018/12/16/17:22:14.836179,0.11580160459
2018/12/16/17:22:14.856201,0.116689189887
2018/12/16/17:22:14.876325,0.117543554283
2018/12/16/17:22:14.896279,0.123705634682
2018/12/16/17:22:14.916316,0.118947725656
2018/12/16/17:22:14.936430,0.114372813131
2018/12/16/17:22:14.956397,0.11531626894
2018/12/16/17:22:14.976405,0.110881027827
2018/12/16/17:22:14.996558,0.106616372911
2018/12/16/17:22:15.016611,0.102515743184
2018/12/16/17:22:15.036514,0.0985728299843
2018/12/16/17:22:15.056609,0.0947815672925
2018/12/16/17:22:15.076586,0.0964776155631
2018/12/16/17:22:15.096786,0.0981093482024
2018/12/16/17:22:15.116615,0.0943359117331
2018/12/16/17:22:15.136698,0.096049100602
2018/12/16/17:22:15.156994,0.092354904425
2018/12/16/17:22:15.176737,0.0941452028773
2018/12/16/17:22:15.196887,0.0905242335359
2018/12/16/17:22:15.217232,0.0923840254125
2018/12/16/17:22:15.236825,0.0888307936658
2018/12/16/17:22:15.256947,0.096098128006
2018/12/16/17:22:15.276919,0.0977435393261
2018/12/16/17:22:15.296935,0.0939841724289
2018/12/16/17:22:15.317795,0.101053299894
2018/12/16/17:22:15.337278,0.0971666345131
2018/12/16/17:22:15.357108,0.10411335959
2018/12/16/17:22:15.377397,0.105450492772
2018/12/16/17:22:15.397657,0.101394704589
2018/12/16/17:22:15.417689,0.0974949082582
2018/12/16/17:22:15.437195,0.0937451040945
2018/12/16/17:22:15.457340,0.0847980300013
2018/12/16/17:22:15.477612,0.081536567309
2018/12/16/17:22:15.497280,0.0784005454894
2018/12/16/17:22:15.518148,0.0753851398937
2018/12/16/17:22:15.537893,0.0724857114362
2018/12/16/17:22:15.557618,0.0750392926243
2018/12/16/17:22:15.577429,0.0721531659849
2018/12/16/17:22:15.597417,0.0747204543772
2018/12/16/17:22:15.617548,0.0718465907473
2018/12/16/17:22:15.637586,0.0744247535004
2018/12/16/17:22:15.657642,0.0715622629811
2018/12/16/17:22:15.677611,0.0688098682511
2018/12/16/17:22:15.697638,0.0608218416904
2018/12/16/17:22:15.717713,0.0638240332533
2018/12/16/17:22:15.737739,0.0667116729045
2018/12/16/17:22:15.757801,0.0641458393313
2018/12/16/17:22:15.777796,0.0509947883373
2018/12/16/17:22:15.797753,0.0543749434908
2018/12/16/17:22:15.818031,0.0683099129987
2018/12/16/17:22:15.837956,0.0763655949854
2018/12/16/17:22:15.857861,0.0734284567167
2018/12/16/17:22:15.877876,0.0545788888108
2018/12/16/17:22:15.897964,0.0524797007796
2018/12/16/17:22:15.917999,0.061145154077
2018/12/16/17:22:15.937984,0.0587934173817
2018/12/16/17:22:15.958041,0.0511906389314
2018/12/16/17:22:15.978148,0.0492217682032
2018/12/16/17:22:15.998122,0.0473286232723
2018/12/16/17:22:16.018251,0.045508291608
2018/12/16/17:22:16.038256,0.0437579727
2018/12/16/17:22:16.058202,0.04207497375
2018/12/16/17:22:16.078352,0.0457981986953
2018/12/16/17:22:16.098373,0.0386952363483
2018/12/16/17:22:16.118426,0.0425484511936
2018/12/16/17:22:16.138875,0.0355704791351
2018/12/16/17:22:16.158373,0.0342023837838
2018/12/16/17:22:16.178468,0.0328869074844
2018/12/16/17:22:16.199109,0.0369635195937
2018/12/16/17:22:16.218530,0.0355418457632
2018/12/16/17:22:16.238898,0.028833358529
2018/12/16/17:22:16.258941,0.0330658763673
2018/12/16/17:22:16.278559,0.0317941118917
2018/12/16/17:22:16.298630,0.0305712614343
2018/12/16/17:22:16.318932,0.0293954436868
2018/12/16/17:22:16.338723,0.0336063428653
2018/12/16/17:22:16.358720,0.0323137912166
2018/12/16/17:22:16.378962,0.0310709530929
2018/12/16/17:22:16.400461,0.0298759164355
2018/12/16/17:22:16.419058,0.0340692528874
2018/12/16/17:22:16.438912,0.0381003901735
2018/12/16/17:22:16.458935,0.0366349905514
2018/12/16/17:22:16.479025,0.0352259524533
2018/12/16/17:22:16.499361,0.0392135182891
2018/12/16/17:22:16.519044,0.0430467992136
2018/12/16/17:22:16.539125,0.04139115309
2018/12/16/17:22:16.559061,0.0397991856635
2018/12/16/17:22:16.579138,0.032926954587
2018/12/16/17:22:16.599781,0.0263181230957
2018/12/16/17:22:16.619256,0.0253058875921
2018/12/16/17:22:16.639170,0.0189910910567
2018/12/16/17:22:16.659328,0.0182606644776
2018/12/16/17:22:16.679347,0.0175583312285
2018/12/16/17:22:16.699826,0.0168830107966
2018/12/16/17:22:16.719261,0.0162336642275
2018/12/16/17:22:16.739330,0.0209507856929
2018/12/16/17:22:16.759840,0.0254873964041
2018/12/16/17:22:16.780103,0.0298486050934
2018/12/16/17:22:16.799997,0.034042074987
2018/12/16/17:22:16.819428,0.0380751745715
2018/12/16/17:22:16.839649,0.0366107447803
2018/12/16/17:22:16.859568,0.0405441323782
2018/12/16/17:22:16.879622,0.0389847426714
2018/12/16/17:22:16.899736,0.0428277396527
2018/12/16/17:22:16.919660,0.0411805188968
2018/12/16/17:22:16.939673,0.0449381459518
2018/12/16/17:22:16.960022,0.0485521658838
2018/12/16/17:22:16.979689,0.0520262680547
2018/12/16/17:22:16.999865,0.0553667509113
2018/12/16/17:22:17.020154,0.0585796706526
2018/12/16/17:22:17.039881,0.0616680995631
2018/12/16/17:22:17.059870,0.0646386597409
2018/12/16/17:22:17.080010,0.0621525574432
2018/12/16/17:22:17.100351,0.0597620744646
2018/12/16/17:22:17.120110,0.0628050263054
2018/12/16/17:22:17.140332,0.0657318585315
2018/12/16/17:22:17.160448,0.0471773966382
2018/12/16/17:22:17.180681,0.0453628813829
2018/12/16/17:22:17.200185,0.0649859618305
2018/12/16/17:22:17.220378,0.0678279949266
2018/12/16/17:22:17.240344,0.0705616360519
2018/12/16/17:22:17.260438,0.0731892201394
2018/12/16/17:22:17.280468,0.0757166602949
2018/12/16/17:22:17.300610,0.0834874673856
2018/12/16/17:22:17.320451,0.0856188211087
2018/12/16/17:22:17.340296,0.087667282694
2018/12/16/17:22:17.360425,0.0842954641288
2018/12/16/17:22:17.380387,0.0917372342205
2018/12/16/17:22:17.400393,0.0935512892191
2018/12/16/17:22:17.422999,0.0899531627107
2018/12/16/17:22:17.440507,0.0918349188497
2018/12/16/17:22:17.460816,0.0989867099136
2018/12/16/17:22:17.480556,0.10586343209
2018/12/16/17:22:17.501160,0.107133254792
2018/12/16/17:22:17.521045,0.11369664832
2018/12/16/17:22:17.540635,0.114665193474
2018/12/16/17:22:17.560622,0.115597403886
2018/12/16/17:22:17.580799,0.116492843056
2018/12/16/17:22:17.603862,0.117354759254
2018/12/16/17:22:17.621124,0.123525017994
2018/12/16/17:22:17.640833,0.129457042097
2018/12/16/17:22:17.660789,0.124477925093
2018/12/16/17:22:17.680860,0.12503272275
2018/12/16/17:22:17.700902,0.130907675203
2018/12/16/17:22:17.721229,0.131214257784
2018/12/16/17:22:17.741015,0.136851458889
2018/12/16/17:22:17.760970,0.142271844567
2018/12/16/17:22:17.781007,0.147483753872
2018/12/16/17:22:17.801161,0.152494288133
2018/12/16/17:22:17.821227,0.151971533366
2018/12/16/17:22:17.841100,0.156810377718
2018/12/16/17:22:17.861210,0.161463112671
2018/12/16/17:22:17.881267,0.16059448612
2018/12/16/17:22:17.901386,0.159759268281
2018/12/16/17:22:17.921350,0.169640994528
2018/12/16/17:22:17.941275,0.173799327225
2018/12/16/17:22:17.961521,0.172457147878
2018/12/16/17:22:17.981405,0.181849577145
2018/12/16/17:22:18.001407,0.180197772801
2018/12/16/17:22:18.021450,0.178608582398
2018/12/16/17:22:18.041437,0.177080514703
2018/12/16/17:22:18.061465,0.180953629003
2018/12/16/17:22:18.081985,0.179336284202
2018/12/16/17:22:18.101604,0.177780227976
2018/12/16/17:22:18.121696,0.181626430228
2018/12/16/17:22:18.141654,0.179982291462
2018/12/16/17:22:18.161891,0.178402305798
2018/12/16/17:22:18.181803,0.182224581979
2018/12/16/17:22:18.201828,0.191241340704
2018/12/16/17:22:18.221814,0.194569807851
2018/12/16/17:22:18.241807,0.192427846869
2018/12/16/17:22:18.261935,0.190369185997
2018/12/16/17:22:18.281991,0.19373028056
2018/12/16/17:22:18.302009,0.202305429412
