time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2018/12/16/17:23:04.425069,109521,1545002584,424882888,imu_link,0,1,30.6276950836,-96.4820785522,48.9575309753,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.435151,109522,1545002584,434921979,imu_link,0,1,30.6276950836,-96.4820785522,48.9561157227,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.445113,109523,1545002584,444883108,imu_link,0,1,30.6276950836,-96.4820785522,48.9558677673,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.455181,109524,1545002584,454884052,imu_link,0,1,30.6276950836,-96.4820785522,48.9556236267,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.465006,109525,1545002584,464837074,imu_link,0,1,30.6276950836,-96.4820785522,48.9541931152,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.475068,109526,1545002584,474837064,imu_link,0,1,30.627696991,-96.4820785522,48.9527130127,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.485044,109527,1545002584,484867095,imu_link,0,1,30.627696991,-96.4820785522,48.9521446228,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.495042,109528,1545002584,494832038,imu_link,0,1,30.627696991,-96.4820785522,48.9515571594,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.505068,109529,1545002584,504884004,imu_link,0,1,30.627696991,-96.4820785522,48.9497718811,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.515097,109530,1545002584,514797925,imu_link,0,1,30.6276988983,-96.4820785522,48.9479751587,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.525023,109531,1545002584,524816036,imu_link,0,1,30.6276988983,-96.4820785522,48.9466590881,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.535161,109532,1545002584,534923076,imu_link,0,1,30.6276988983,-96.4820785522,48.9453659058,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.545083,109533,1545002584,544900894,imu_link,0,1,30.6276988983,-96.4820785522,48.9438514709,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.555027,109534,1545002584,554774045,imu_link,0,1,30.6276988983,-96.4820785522,48.9423446655,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.565164,109535,1545002584,564940929,imu_link,0,1,30.6277008057,-96.4820785522,48.940574646,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.575352,109536,1545002584,574923992,imu_link,0,1,30.6277008057,-96.4820785522,48.9388046265,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.585128,109537,1545002584,584947109,imu_link,0,1,30.6277008057,-96.4820785522,48.9380264282,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.595192,109538,1545002584,594959020,imu_link,0,1,30.6277008057,-96.4820785522,48.9372596741,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.605244,109539,1545002584,605003118,imu_link,0,1,30.6277008057,-96.4820785522,48.936000824,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.615131,109540,1545002584,614829063,imu_link,0,1,30.627702713,-96.4820785522,48.9347648621,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.625029,109541,1545002584,624878883,imu_link,0,1,30.627702713,-96.4820785522,48.9327926636,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.636440,109542,1545002584,635725021,imu_link,0,1,30.627702713,-96.4820785522,48.9308052063,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.647852,109543,1545002584,647538900,imu_link,0,1,30.627702713,-96.4820785522,48.9393157959,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.655254,109544,1545002584,655039072,imu_link,0,1,30.6277046204,-96.4820785522,48.9465408325,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.665159,109545,1545002584,664940118,imu_link,0,1,30.6277046204,-96.4820785522,48.9438438416,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.675267,109546,1545002584,675055980,imu_link,0,1,30.6277046204,-96.4820785522,48.9424362183,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.685393,109547,1545002584,685220956,imu_link,0,1,30.6277046204,-96.4820785522,48.9417152405,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.695200,109548,1545002584,695030927,imu_link,0,1,30.6277046204,-96.4820785522,48.9409980774,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.705132,109549,1545002584,704946994,imu_link,0,1,30.6277065277,-96.4820785522,48.9398345947,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.715260,109550,1545002584,714994907,imu_link,0,1,30.6277065277,-96.4820785522,48.9386672974,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.725184,109551,1545002584,724983930,imu_link,0,1,30.6277065277,-96.4820785522,48.93724823,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.735277,109552,1545002584,735037088,imu_link,0,1,30.6277065277,-96.4820785522,48.9358139038,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.745114,109553,1545002584,744894027,imu_link,0,1,30.6277084351,-96.4820785522,48.9353218079,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.755493,109554,1545002584,755284070,imu_link,0,1,30.6277084351,-96.4820785522,48.934803009,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.765142,109555,1545002584,764960050,imu_link,0,1,30.6277084351,-96.4820785522,48.9335594177,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.775248,109556,1545002584,774959087,imu_link,0,1,30.6277084351,-96.4820785522,48.9323501587,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.785239,109557,1545002584,785023927,imu_link,0,1,30.6277084351,-96.4820785522,48.9306716919,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.795266,109558,1545002584,794918060,imu_link,0,1,30.6277103424,-96.4820785522,48.9290008545,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.805101,109559,1545002584,804940938,imu_link,0,1,30.6277103424,-96.4820785522,48.9271202087,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.817757,109560,1545002584,817490100,imu_link,0,1,30.6277103424,-96.4820785522,48.9252662659,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.825139,109561,1545002584,824959993,imu_link,0,1,30.6277103424,-96.4820785522,48.9239006042,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.835397,109562,1545002584,835199117,imu_link,0,1,30.6277122498,-96.4820785522,48.9225769043,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.845178,109563,1545002584,844988107,imu_link,0,1,30.6277122498,-96.4820785522,48.9212837219,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.855145,109564,1545002584,854963064,imu_link,0,1,30.6277122498,-96.4820785522,48.9200019836,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.865115,109565,1545002584,864933013,imu_link,0,1,30.6277122498,-96.4820785522,48.9192314148,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.875292,109566,1545002584,874887943,imu_link,0,1,30.6277122498,-96.4820785522,48.9184951782,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.885200,109567,1545002584,885008096,imu_link,0,1,30.6277141571,-96.4820785522,48.9172897339,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.895282,109568,1545002584,894978046,imu_link,0,1,30.6277141571,-96.4820785522,48.9200019836,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.905172,109569,1545002584,904999971,imu_link,0,1,30.6277141571,-96.4820785522,48.9231567383,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.915394,109570,1545002584,914885044,imu_link,0,1,30.6277141571,-96.4820785522,48.92237854,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.925120,109571,1545002584,924922943,imu_link,0,1,30.6277160645,-96.4820785522,48.9213790894,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.935073,109572,1545002584,934861898,imu_link,0,1,30.6277160645,-96.4820785522,48.9204063416,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.944983,109573,1545002584,944756031,imu_link,0,1,30.6277160645,-96.4820785522,48.9194412231,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.955107,109574,1545002584,954895019,imu_link,0,1,30.6277160645,-96.4820785522,48.9184570312,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.965115,109575,1545002584,964930057,imu_link,0,1,30.6277179718,-96.4820785522,48.9174423218,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.975253,109576,1545002584,974958896,imu_link,0,1,30.6277179718,-96.4820785522,48.9164123535,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.985065,109577,1545002584,984818935,imu_link,0,1,30.6277179718,-96.4820785522,48.9151382446,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:04.995170,109578,1545002584,994987010,imu_link,0,1,30.6277179718,-96.4820785522,48.9138793945,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.005169,109579,1545002585,4977941,imu_link,0,1,30.6277179718,-96.4820785522,48.9128456116,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.015124,109580,1545002585,14884948,imu_link,0,1,30.6277198792,-96.4820785522,48.9118003845,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.025141,109581,1545002585,24981975,imu_link,0,1,30.6277198792,-96.4820785522,48.911239624,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.035380,109582,1545002585,35079956,imu_link,0,1,30.6277198792,-96.4820785522,48.9106636047,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.045079,109583,1545002585,44909000,imu_link,0,1,30.6277198792,-96.4820785522,48.909828186,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.055219,109584,1545002585,55037021,imu_link,0,1,30.6277217865,-96.4820785522,48.9090042114,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.065103,109585,1545002585,64891099,imu_link,0,1,30.6277217865,-96.4820785522,48.9074249268,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.075402,109586,1545002585,75171947,imu_link,0,1,30.6277217865,-96.4820785522,48.9058418274,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.085076,109587,1545002585,84877967,imu_link,0,1,30.6277217865,-96.4820785522,48.9052658081,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.095210,109588,1545002585,95035076,imu_link,0,1,30.6277236938,-96.4820785522,48.9047012329,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.105311,109589,1545002585,105142116,imu_link,0,1,30.6277236938,-96.4820785522,48.9031295776,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.115252,109590,1545002585,114969015,imu_link,0,1,30.6277236938,-96.4820785522,48.9015617371,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.125139,109591,1545002585,124953031,imu_link,0,1,30.6277236938,-96.4820785522,48.8994865417,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.135151,109592,1545002585,134947061,imu_link,0,1,30.6277236938,-96.4820785522,48.8973846436,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.145088,109593,1545002585,144895076,imu_link,0,1,30.6277256012,-96.4820785522,48.9038009644,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.155154,109594,1545002585,154954910,imu_link,0,1,30.6277256012,-96.4820785522,48.9091491699,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.165068,109595,1545002585,164880037,imu_link,0,1,30.6277256012,-96.4820785522,48.9067687988,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.175097,109596,1545002585,174856901,imu_link,0,1,30.6277256012,-96.4820785522,48.9054069519,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.185071,109597,1545002585,184819936,imu_link,0,1,30.6277275085,-96.4820785522,48.9045028687,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.195266,109598,1545002585,194953918,imu_link,0,1,30.6277275085,-96.4820785522,48.9035682678,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.205168,109599,1545002585,204966068,imu_link,0,1,30.6277275085,-96.4820785522,48.901927948,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.215211,109600,1545002585,214963912,imu_link,0,1,30.6277275085,-96.4820785522,48.9002838135,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.225110,109601,1545002585,224906921,imu_link,0,1,30.6277294159,-96.4820785522,48.8991012573,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.235149,109602,1545002585,234951972,imu_link,0,1,30.6277294159,-96.4820785522,48.8979187012,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.245194,109603,1545002585,244970083,imu_link,0,1,30.6277294159,-96.4820785522,48.8969955444,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.255143,109604,1545002585,254894018,imu_link,0,1,30.6277294159,-96.4820785522,48.8960723877,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.265040,109605,1545002585,264883041,imu_link,0,1,30.6277294159,-96.4820785522,48.8960876465,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.275390,109606,1545002585,275171041,imu_link,0,1,30.6277313232,-96.4820785522,48.8961410522,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.285190,109607,1545002585,284986019,imu_link,0,1,30.6277313232,-96.4820785522,48.8957214355,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.295044,109608,1545002585,294842004,imu_link,0,1,30.6277313232,-96.4820785522,48.8953132629,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:23:05.305267,109609,1545002585,305088043,imu_link,0,1,30.6277313232,-96.4820785522,48.8939552307,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
