time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.roll,.pitch,.yaw
2018/12/16/17:22:06.975543,103757,2350,836300000,mti/data,-6.17566680908,0.240070536733,90.0855789185
2018/12/16/17:22:06.985506,103758,2350,846300000,mti/data,-6.17860031128,0.238335028291,90.0828094482
2018/12/16/17:22:06.995496,103759,2350,856300000,mti/data,-6.17931699753,0.23974481225,90.079536438
2018/12/16/17:22:07.005807,103760,2350,866300000,mti/data,-6.17906522751,0.240271195769,90.0773849487
2018/12/16/17:22:07.015528,103761,2350,876300000,mti/data,-6.17890071869,0.238576859236,90.0771865845
2018/12/16/17:22:07.025466,103762,2350,886300000,mti/data,-6.17969799042,0.237574920058,90.0762023926
2018/12/16/17:22:07.035635,103763,2350,896300000,mti/data,-6.18018436432,0.238288924098,90.0738449097
2018/12/16/17:22:07.045480,103764,2350,906300000,mti/data,-6.17908716202,0.237616151571,90.072227478
2018/12/16/17:22:07.055629,103765,2350,916300000,mti/data,-6.18271493912,0.237280189991,90.0695495605
2018/12/16/17:22:07.065746,103766,2350,926300000,mti/data,-6.18538379669,0.236903220415,90.0679855347
2018/12/16/17:22:07.075452,103767,2350,936300000,mti/data,-6.18535327911,0.237255647779,90.065071106
2018/12/16/17:22:07.085907,103768,2350,946300000,mti/data,-6.18554973602,0.238093808293,90.063041687
2018/12/16/17:22:07.095713,103769,2350,956300000,mti/data,-6.18635988235,0.238606765866,90.0599212646
2018/12/16/17:22:07.105436,103770,2350,966300000,mti/data,-6.1894569397,0.240292966366,90.0589065552
2018/12/16/17:22:07.116137,103771,2350,976300000,mti/data,-6.19193744659,0.24239730835,90.0575027466
2018/12/16/17:22:07.125608,103772,2350,986300000,mti/data,-6.1936044693,0.243018209934,90.0546951294
2018/12/16/17:22:07.135587,103773,2350,996300000,mti/data,-6.19394779205,0.244520664215,90.0508499146
2018/12/16/17:22:07.145508,103774,2351,6300000,mti/data,-6.19412326813,0.239381566644,90.0498580933
2018/12/16/17:22:07.155544,103775,2351,16300000,mti/data,-6.19574642181,0.237254574895,90.0477218628
2018/12/16/17:22:07.165663,103776,2351,26300000,mti/data,-6.19691085815,0.236292347312,90.0447235107
2018/12/16/17:22:07.175473,103777,2351,36300000,mti/data,-6.19697332382,0.239254131913,90.0401916504
2018/12/16/17:22:07.185461,103778,2351,46300000,mti/data,-6.19534683228,0.24023064971,90.0371322632
2018/12/16/17:22:07.195574,103779,2351,56300000,mti/data,-6.19601249695,0.242307692766,90.032875061
2018/12/16/17:22:07.205644,103780,2351,66300000,mti/data,-6.19719743729,0.241950139403,90.0290756226
2018/12/16/17:22:07.215894,103781,2351,76300000,mti/data,-6.19715690613,0.241462856531,90.0247421265
2018/12/16/17:22:07.225636,103782,2351,86300000,mti/data,-6.19520616531,0.240915775299,90.0206451416
2018/12/16/17:22:07.235646,103783,2351,96300000,mti/data,-6.19559574127,0.242526873946,90.0171737671
2018/12/16/17:22:07.245464,103784,2351,106300000,mti/data,-6.19703388214,0.239917069674,90.0130844116
2018/12/16/17:22:07.255690,103785,2351,116300000,mti/data,-6.19631004333,0.236711993814,90.0084991455
2018/12/16/17:22:07.265556,103786,2351,126300000,mti/data,-6.19565868378,0.236368566751,90.0038528442
2018/12/16/17:22:07.275517,103787,2351,136300000,mti/data,-6.19551801682,0.238722205162,89.9997634888
2018/12/16/17:22:07.285681,103788,2351,146300000,mti/data,-6.19629430771,0.235637947917,89.9945144653
2018/12/16/17:22:07.295677,103789,2351,156300000,mti/data,-6.1982293129,0.231979697943,89.9917831421
2018/12/16/17:22:07.305552,103790,2351,166300000,mti/data,-6.19978475571,0.23125270009,89.9867630005
2018/12/16/17:22:07.315844,103791,2351,176300000,mti/data,-6.19984197617,0.231268689036,89.9825897217
2018/12/16/17:22:07.325478,103792,2351,186300000,mti/data,-6.19883680344,0.230358585715,89.977935791
2018/12/16/17:22:07.335464,103793,2351,196300000,mti/data,-6.19831466675,0.227342575788,89.9727020264
2018/12/16/17:22:07.345411,103794,2351,206300000,mti/data,-6.19908237457,0.222443163395,89.967590332
2018/12/16/17:22:07.355743,103795,2351,216300000,mti/data,-6.19776344299,0.223917454481,89.9627380371
2018/12/16/17:22:07.365794,103796,2351,226300000,mti/data,-6.19750547409,0.223057284951,89.95703125
2018/12/16/17:22:07.375524,103797,2351,236300000,mti/data,-6.19912290573,0.218802019954,89.9507064819
2018/12/16/17:22:07.385478,103798,2351,246300000,mti/data,-6.19738864899,0.218014404178,89.9452972412
2018/12/16/17:22:07.395547,103799,2351,256300000,mti/data,-6.19419956207,0.213433668017,89.9412231445
2018/12/16/17:22:07.405477,103800,2351,266300000,mti/data,-6.19002580643,0.214801847935,89.9348754883
2018/12/16/17:22:07.417024,103801,2351,276300000,mti/data,-6.18810558319,0.21222256124,89.9295196533
2018/12/16/17:22:07.425491,103802,2351,286300000,mti/data,-6.18686771393,0.212018325925,89.9237823486
2018/12/16/17:22:07.435544,103803,2351,296300000,mti/data,-6.18433141708,0.213268652558,89.9173583984
2018/12/16/17:22:07.445483,103804,2351,306300000,mti/data,-6.18304443359,0.214985623956,89.9121627808
2018/12/16/17:22:07.455675,103805,2351,316300000,mti/data,-6.18230772018,0.216004401445,89.9053421021
2018/12/16/17:22:07.465595,103806,2351,326300000,mti/data,-6.18234062195,0.219974905252,89.8978881836
2018/12/16/17:22:07.475846,103807,2351,336300000,mti/data,-6.18061876297,0.222473487258,89.8911743164
2018/12/16/17:22:07.485465,103808,2351,346300000,mti/data,-6.18051767349,0.221967190504,89.884979248
2018/12/16/17:22:07.495523,103809,2351,356300000,mti/data,-6.17995405197,0.222003057599,89.8783721924
2018/12/16/17:22:07.505674,103810,2351,366300000,mti/data,-6.17971944809,0.227163717151,89.8714675903
2018/12/16/17:22:07.515711,103811,2351,376300000,mti/data,-6.1776804924,0.229808732867,89.8653793335
2018/12/16/17:22:07.525640,103812,2351,386300000,mti/data,-6.17957401276,0.229874238372,89.8577041626
2018/12/16/17:22:07.535865,103813,2351,396300000,mti/data,-6.17820167542,0.232290282845,89.8505630493
2018/12/16/17:22:07.545499,103814,2351,406300000,mti/data,-6.17552423477,0.236265659332,89.8444900513
2018/12/16/17:22:07.555550,103815,2351,416300000,mti/data,-6.1758108139,0.237719461322,89.837928772
2018/12/16/17:22:07.565731,103816,2351,426300000,mti/data,-6.17401409149,0.23073592782,89.8322372437
2018/12/16/17:22:07.575648,103817,2351,436300000,mti/data,-6.17287492752,0.229604259133,89.8266296387
2018/12/16/17:22:07.585588,103818,2351,446300000,mti/data,-6.16841268539,0.234839841723,89.8186645508
2018/12/16/17:22:07.595528,103819,2351,456300000,mti/data,-6.16673135757,0.233257576823,89.8117828369
2018/12/16/17:22:07.605474,103820,2351,466300000,mti/data,-6.16770601273,0.227244004607,89.8063735962
2018/12/16/17:22:07.615790,103821,2351,476300000,mti/data,-6.16999816895,0.226516976953,89.8008117676
2018/12/16/17:22:07.625508,103822,2351,486300000,mti/data,-6.1669511795,0.227165207267,89.7930526733
2018/12/16/17:22:07.635758,103823,2351,496300000,mti/data,-6.16426420212,0.227167770267,89.7875061035
2018/12/16/17:22:07.645490,103824,2351,506300000,mti/data,-6.16484642029,0.218221858144,89.7798690796
2018/12/16/17:22:07.655541,103825,2351,516300000,mti/data,-6.16875267029,0.21398948133,89.7730026245
2018/12/16/17:22:07.665572,103826,2351,526300000,mti/data,-6.17189359665,0.216006323695,89.766784668
2018/12/16/17:22:07.675526,103827,2351,536300000,mti/data,-6.17327165604,0.219782590866,89.7615509033
2018/12/16/17:22:07.685602,103828,2351,546300000,mti/data,-6.17604017258,0.21847076714,89.7542572021
2018/12/16/17:22:07.695735,103829,2351,556300000,mti/data,-6.17852306366,0.219007343054,89.7463150024
2018/12/16/17:22:07.705549,103830,2351,566300000,mti/data,-6.18330001831,0.223099946976,89.7387084961
2018/12/16/17:22:07.715611,103831,2351,576300000,mti/data,-6.18731784821,0.229808300734,89.7310714722
2018/12/16/17:22:07.725565,103832,2351,586300000,mti/data,-6.19065093994,0.231503710151,89.7219009399
2018/12/16/17:22:07.735589,103833,2351,596300000,mti/data,-6.19174861908,0.233960017562,89.7128295898
2018/12/16/17:22:07.745663,103834,2351,606300000,mti/data,-6.19416856766,0.239867553115,89.7042312622
2018/12/16/17:22:07.755827,103835,2351,616300000,mti/data,-6.1976480484,0.24389077723,89.6957626343
2018/12/16/17:22:07.765577,103836,2351,626300000,mti/data,-6.19944572449,0.244788751006,89.6862487793
2018/12/16/17:22:07.775564,103837,2351,636300000,mti/data,-6.197930336,0.250485599041,89.677116394
2018/12/16/17:22:07.785555,103838,2351,646300000,mti/data,-6.19679498672,0.253722518682,89.6691131592
2018/12/16/17:22:07.795502,103839,2351,656300000,mti/data,-6.19892930984,0.256201028824,89.660369873
2018/12/16/17:22:07.805524,103840,2351,666300000,mti/data,-6.20344209671,0.256018579006,89.6515197754
2018/12/16/17:22:07.815841,103841,2351,676300000,mti/data,-6.20628547668,0.255677014589,89.6428833008
2018/12/16/17:22:07.825499,103842,2351,686300000,mti/data,-6.2052230835,0.26077285409,89.633430481
2018/12/16/17:22:07.835584,103843,2351,696300000,mti/data,-6.2092423439,0.262507736683,89.6239624023
2018/12/16/17:22:07.845511,103844,2351,706300000,mti/data,-6.2178606987,0.261082947254,89.6150741577
2018/12/16/17:22:07.855624,103845,2351,716300000,mti/data,-6.2253704071,0.262548059225,89.6074829102
2018/12/16/17:22:07.865566,103846,2351,726300000,mti/data,-6.22795820236,0.26574331522,89.5987243652
2018/12/16/17:22:07.875510,103847,2351,736300000,mti/data,-6.22675275803,0.27144664526,89.5892791748
2018/12/16/17:22:07.885578,103848,2351,746300000,mti/data,-6.23031520844,0.276877343655,89.5819168091
2018/12/16/17:22:07.895602,103849,2351,756300000,mti/data,-6.23633909225,0.27599388361,89.5776062012
2018/12/16/17:22:07.905657,103850,2351,766300000,mti/data,-6.23568534851,0.27426430583,89.5717315674
2018/12/16/17:22:07.916495,103851,2351,776300000,mti/data,-6.23282384872,0.278973132372,89.5605239868
2018/12/16/17:22:07.925555,103852,2351,786300000,mti/data,-6.23040485382,0.286808997393,89.5512771606
2018/12/16/17:22:07.935596,103853,2351,796300000,mti/data,-6.22927618027,0.290021747351,89.541885376
2018/12/16/17:22:07.945705,103854,2351,806300000,mti/data,-6.22772550583,0.290364325047,89.5339508057
2018/12/16/17:22:07.955759,103855,2351,816300000,mti/data,-6.22665214539,0.29497346282,89.5241546631
2018/12/16/17:22:07.965709,103856,2351,826300000,mti/data,-6.22773838043,0.299265503883,89.5133590698
2018/12/16/17:22:07.975500,103857,2351,836300000,mti/data,-6.22366952896,0.298498749733,89.5049438477
2018/12/16/17:22:07.985522,103858,2351,846300000,mti/data,-6.22227430344,0.299438148737,89.4960632324
2018/12/16/17:22:07.995495,103859,2351,856300000,mti/data,-6.22256135941,0.307070761919,89.4867248535
2018/12/16/17:22:08.005538,103860,2351,866300000,mti/data,-6.22660160065,0.312924772501,89.4763946533
2018/12/16/17:22:08.015587,103861,2351,876300000,mti/data,-6.22545385361,0.310831308365,89.4673233032
2018/12/16/17:22:08.025996,103862,2351,886300000,mti/data,-6.22520589828,0.311296999454,89.4571075439
2018/12/16/17:22:08.035846,103863,2351,896300000,mti/data,-6.22279596329,0.316037267447,89.4467010498
2018/12/16/17:22:08.045508,103864,2351,906300000,mti/data,-6.21952152252,0.318206071854,89.4370574951
2018/12/16/17:22:08.055757,103865,2351,916300000,mti/data,-6.21739578247,0.318070113659,89.4279785156
2018/12/16/17:22:08.065852,103866,2351,926300000,mti/data,-6.21386098862,0.319327741861,89.4184570312
2018/12/16/17:22:08.075707,103867,2351,936300000,mti/data,-6.20950317383,0.322534114122,89.4075088501
2018/12/16/17:22:08.085597,103868,2351,946300000,mti/data,-6.20351743698,0.323964208364,89.3974075317
2018/12/16/17:22:08.095552,103869,2351,956300000,mti/data,-6.19813108444,0.322889953852,89.3885650635
2018/12/16/17:22:08.106600,103870,2351,966300000,mti/data,-6.19278526306,0.324811816216,89.3783493042
2018/12/16/17:22:08.115766,103871,2351,976300000,mti/data,-6.18864345551,0.329109370708,89.3694915771
2018/12/16/17:22:08.125568,103872,2351,986300000,mti/data,-6.18712949753,0.330349683762,89.3583068848
2018/12/16/17:22:08.135700,103873,2351,996300000,mti/data,-6.18333959579,0.330756336451,89.350944519
2018/12/16/17:22:08.145754,103874,2352,6300000,mti/data,-6.18201541901,0.340774029493,89.3473205566
2018/12/16/17:22:08.155526,103875,2352,16300000,mti/data,-6.18023633957,0.345430970192,89.3369598389
2018/12/16/17:22:08.165750,103876,2352,26300000,mti/data,-6.18162488937,0.344367623329,89.3272476196
2018/12/16/17:22:08.175581,103877,2352,36300000,mti/data,-6.18363428116,0.347849577665,89.3162918091
2018/12/16/17:22:08.185635,103878,2352,46300000,mti/data,-6.1838684082,0.354784280062,89.3053359985
2018/12/16/17:22:08.195513,103879,2352,56300000,mti/data,-6.18495178223,0.357000529766,89.2935333252
2018/12/16/17:22:08.205537,103880,2352,66300000,mti/data,-6.18482446671,0.358986437321,89.2844009399
2018/12/16/17:22:08.215820,103881,2352,76300000,mti/data,-6.18475723267,0.366369187832,89.2733764648
2018/12/16/17:22:08.225604,103882,2352,86300000,mti/data,-6.18608951569,0.36683383584,89.2621154785
2018/12/16/17:22:08.235781,103883,2352,96300000,mti/data,-6.18772411346,0.37055465579,89.2511291504
2018/12/16/17:22:08.246122,103884,2352,106300000,mti/data,-6.18467473984,0.371460288763,89.2410049438
2018/12/16/17:22:08.255605,103885,2352,116300000,mti/data,-6.18147468567,0.375789493322,89.2305297852
2018/12/16/17:22:08.266181,103886,2352,126300000,mti/data,-6.17905235291,0.378805100918,89.21824646
2018/12/16/17:22:08.275549,103887,2352,136300000,mti/data,-6.17758321762,0.38026291132,89.2083587646
2018/12/16/17:22:08.285702,103888,2352,146300000,mti/data,-6.1779499054,0.381854593754,89.19871521
2018/12/16/17:22:08.295726,103889,2352,156300000,mti/data,-6.17768764496,0.384093225002,89.1885986328
2018/12/16/17:22:08.305874,103890,2352,166300000,mti/data,-6.177754879,0.384500950575,89.1791229248
2018/12/16/17:22:08.315632,103891,2352,176300000,mti/data,-6.17731666565,0.384189724922,89.1704025269
2018/12/16/17:22:08.325608,103892,2352,186300000,mti/data,-6.17757987976,0.385178804398,89.1597976685
2018/12/16/17:22:08.335580,103893,2352,196300000,mti/data,-6.18182563782,0.384876400232,89.1510009766
2018/12/16/17:22:08.345721,103894,2352,206300000,mti/data,-6.18513870239,0.382079601288,89.1416778564
2018/12/16/17:22:08.355721,103895,2352,216300000,mti/data,-6.18812561035,0.378186881542,89.1339111328
2018/12/16/17:22:08.366045,103896,2352,226300000,mti/data,-6.19056558609,0.380807459354,89.1258773804
2018/12/16/17:22:08.375686,103897,2352,236300000,mti/data,-6.19292926788,0.380295097828,89.1174850464
2018/12/16/17:22:08.385900,103898,2352,246300000,mti/data,-6.19844102859,0.376759976149,89.1085891724
2018/12/16/17:22:08.395581,103899,2352,256300000,mti/data,-6.20392990112,0.379682332277,89.0990982056
2018/12/16/17:22:08.405947,103900,2352,266300000,mti/data,-6.20559692383,0.377954632044,89.0886230469
2018/12/16/17:22:08.415962,103901,2352,276300000,mti/data,-6.20752716064,0.378392279148,89.0788192749
2018/12/16/17:22:08.425792,103902,2352,286300000,mti/data,-6.21510314941,0.374980717897,89.0699157715
2018/12/16/17:22:08.435888,103903,2352,296300000,mti/data,-6.21903753281,0.372418910265,89.059677124
2018/12/16/17:22:08.446041,103904,2352,306300000,mti/data,-6.22019004822,0.369786858559,89.0478973389
2018/12/16/17:22:08.455509,103905,2352,316300000,mti/data,-6.22002601624,0.373085260391,89.038230896
2018/12/16/17:22:08.465739,103906,2352,326300000,mti/data,-6.22150802612,0.369188398123,89.0256576538
2018/12/16/17:22:08.475523,103907,2352,336300000,mti/data,-6.21994686127,0.363233834505,89.0166168213
2018/12/16/17:22:08.485976,103908,2352,346300000,mti/data,-6.21640253067,0.36477175355,89.0070419312
2018/12/16/17:22:08.495659,103909,2352,356300000,mti/data,-6.21505022049,0.367702156305,88.9962844849
2018/12/16/17:22:08.505788,103910,2352,366300000,mti/data,-6.21337842941,0.363155901432,88.9848556519
2018/12/16/17:22:08.515639,103911,2352,376300000,mti/data,-6.21102809906,0.35601118207,88.9764709473
2018/12/16/17:22:08.525761,103912,2352,386300000,mti/data,-6.20949935913,0.353427410126,88.9655075073
2018/12/16/17:22:08.535743,103913,2352,396300000,mti/data,-6.2105383873,0.354084610939,88.9561080933
2018/12/16/17:22:08.545569,103914,2352,406300000,mti/data,-6.21336603165,0.352193892002,88.9462509155
2018/12/16/17:22:08.555653,103915,2352,416300000,mti/data,-6.21677207947,0.345248311758,88.9384231567
2018/12/16/17:22:08.566087,103916,2352,426300000,mti/data,-6.22249221802,0.344678580761,88.9296798706
2018/12/16/17:22:08.575610,103917,2352,436300000,mti/data,-6.22420454025,0.346121937037,88.9201126099
2018/12/16/17:22:08.586014,103918,2352,446300000,mti/data,-6.22360515594,0.346403509378,88.9121627808
2018/12/16/17:22:08.595639,103919,2352,456300000,mti/data,-6.22653770447,0.343648761511,88.9038238525
2018/12/16/17:22:08.606060,103920,2352,466300000,mti/data,-6.22575998306,0.344238489866,88.8952102661
2018/12/16/17:22:08.615885,103921,2352,476300000,mti/data,-6.22151136398,0.347551822662,88.8870620728
2018/12/16/17:22:08.625684,103922,2352,486300000,mti/data,-6.21877861023,0.344806283712,88.87840271
2018/12/16/17:22:08.635987,103923,2352,496300000,mti/data,-6.21776533127,0.340171247721,88.8701705933
2018/12/16/17:22:08.645753,103924,2352,506300000,mti/data,-6.21842002869,0.345514893532,88.8662338257
2018/12/16/17:22:08.655802,103925,2352,516300000,mti/data,-6.21379232407,0.346904844046,88.8573913574
2018/12/16/17:22:08.666342,103926,2352,526300000,mti/data,-6.21286296844,0.343281626701,88.8498764038
2018/12/16/17:22:08.675580,103927,2352,536300000,mti/data,-6.21467733383,0.34304702282,88.8420181274
2018/12/16/17:22:08.686022,103928,2352,546300000,mti/data,-6.21902608871,0.339794099331,88.8352661133
2018/12/16/17:22:08.695781,103929,2352,556300000,mti/data,-6.21787834167,0.338984727859,88.8295974731
2018/12/16/17:22:08.705627,103930,2352,566300000,mti/data,-6.21794176102,0.339150369167,88.822807312
2018/12/16/17:22:08.715748,103931,2352,576300000,mti/data,-6.21569108963,0.341083526611,88.816444397
2018/12/16/17:22:08.725597,103932,2352,586300000,mti/data,-6.21583366394,0.338829547167,88.8094177246
2018/12/16/17:22:08.735749,103933,2352,596300000,mti/data,-6.21741390228,0.336021393538,88.8019866943
2018/12/16/17:22:08.745613,103934,2352,606300000,mti/data,-6.21666526794,0.332935214043,88.7959442139
2018/12/16/17:22:08.755617,103935,2352,616300000,mti/data,-6.21537780762,0.333293318748,88.7879486084
2018/12/16/17:22:08.766360,103936,2352,626300000,mti/data,-6.20959854126,0.333449393511,88.7804031372
2018/12/16/17:22:08.775595,103937,2352,636300000,mti/data,-6.2063331604,0.330837249756,88.7732009888
2018/12/16/17:22:08.785571,103938,2352,646300000,mti/data,-6.20631408691,0.33048543334,88.7662124634
2018/12/16/17:22:08.795596,103939,2352,656300000,mti/data,-6.20500898361,0.327502280474,88.7582321167
2018/12/16/17:22:08.805603,103940,2352,666300000,mti/data,-6.20131635666,0.32342761755,88.7504730225
2018/12/16/17:22:08.815796,103941,2352,676300000,mti/data,-6.19853878021,0.320897191763,88.7433776855
2018/12/16/17:22:08.825525,103942,2352,686300000,mti/data,-6.1973028183,0.319565713406,88.7363891602
2018/12/16/17:22:08.835938,103943,2352,696300000,mti/data,-6.19794273376,0.31828802824,88.7296600342
