time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.velE,.velN,.velU
2018/12/16/17:22:11.395865,518,2355,256300000,mti/data,-0.0301562957466,3.33923745155,0.0117717199028
2018/12/16/17:22:11.405976,519,2355,266300000,mti/data,-0.0244343746454,3.34305167198,0.00315229408443
2018/12/16/17:22:11.416194,520,2355,276300000,mti/data,-0.0259761046618,3.35205602646,0.00425583124161
2018/12/16/17:22:11.426055,521,2355,286300000,mti/data,-0.0316301509738,3.35809469223,0.00623755110428
2018/12/16/17:22:11.435927,522,2355,296300000,mti/data,-0.0344283059239,3.36101150513,0.00179429585114
2018/12/16/17:22:11.445893,523,2355,306300000,mti/data,-0.0315629504621,3.36196303368,-0.00121839437634
2018/12/16/17:22:11.455901,524,2355,316300000,mti/data,-0.0276600420475,3.36737060547,0.00092961685732
2018/12/16/17:22:11.466047,525,2355,326300000,mti/data,-0.0293520577252,3.37449598312,0.00192377576604
2018/12/16/17:22:11.476053,526,2355,336300000,mti/data,-0.0287490971386,3.37837672234,-0.00113333296031
2018/12/16/17:22:11.486114,527,2355,346300000,mti/data,-0.0307093132287,3.37994718552,-0.00466114841402
2018/12/16/17:22:11.495918,528,2355,356300000,mti/data,-0.0301178637892,3.38508033752,-0.00275372341275
2018/12/16/17:22:11.505960,529,2355,366300000,mti/data,-0.0284514948726,3.39278292656,-0.000752358697355
2018/12/16/17:22:11.516002,530,2355,376300000,mti/data,-0.0279433950782,3.39545106888,-6.21005892754e-05
2018/12/16/17:22:11.525911,531,2355,386300000,mti/data,-0.0289198458195,3.39598965645,-0.000407655257732
2018/12/16/17:22:11.535974,532,2355,396300000,mti/data,-0.0259473361075,3.40087985992,0.00310533167794
2018/12/16/17:22:11.545991,533,2355,406300000,mti/data,-0.0243593789637,3.40890073776,0.00487579917535
2018/12/16/17:22:11.555952,534,2355,416300000,mti/data,-0.0283868629485,3.41252589226,0.00711045600474
2018/12/16/17:22:11.566521,535,2355,426300000,mti/data,-0.0272564757615,3.4137301445,0.0064308824949
2018/12/16/17:22:11.575898,536,2355,436300000,mti/data,-0.0252265967429,3.4187605381,0.00780313368887
2018/12/16/17:22:11.585930,537,2355,446300000,mti/data,-0.0262266695499,3.4224729538,0.0117950867862
2018/12/16/17:22:11.595877,538,2355,456300000,mti/data,-0.026967452839,3.42426109314,0.0122000277042
2018/12/16/17:22:11.606011,539,2355,466300000,mti/data,-0.0290684551001,3.42986083031,0.0103559764102
2018/12/16/17:22:11.616532,540,2355,476300000,mti/data,-0.0282245874405,3.43290710449,0.00877587683499
2018/12/16/17:22:11.626121,541,2355,486300000,mti/data,-0.0245463065803,3.43757128716,0.00763830915093
2018/12/16/17:22:11.635889,542,2355,496300000,mti/data,-0.0279328711331,3.44224023819,0.00638569425792
2018/12/16/17:22:11.645970,543,2355,506300000,mti/data,-0.0277803316712,3.44606637955,0.00163948116824
2018/12/16/17:22:11.656159,544,2355,516300000,mti/data,-0.0261827781796,3.4506020546,-0.00432911422104
2018/12/16/17:22:11.666281,545,2355,526300000,mti/data,-0.0263373628259,3.45631361008,-0.00246842578053
2018/12/16/17:22:11.675934,546,2355,536300000,mti/data,-0.0246741566807,3.46037745476,-0.00370096461847
2018/12/16/17:22:11.686157,547,2355,546300000,mti/data,-0.0263236425817,3.46377229691,-0.00581171130762
2018/12/16/17:22:11.696064,548,2355,556300000,mti/data,-0.0280967988074,3.4686756134,-0.00582907861099
2018/12/16/17:22:11.706264,549,2355,566300000,mti/data,-0.0218649487942,3.47369456291,-0.00600071484223
2018/12/16/17:22:11.716292,550,2355,576300000,mti/data,-0.0237941220403,3.47942638397,-0.00232635578141
2018/12/16/17:22:11.726036,551,2355,586300000,mti/data,-0.0268335565925,3.48210525513,-0.000838592648506
2018/12/16/17:22:11.736077,552,2355,596300000,mti/data,-0.0241173021495,3.48668336868,-0.0024759019725
2018/12/16/17:22:11.746092,553,2355,606300000,mti/data,-0.0234108194709,3.49220108986,-0.00211357977241
2018/12/16/17:22:11.755956,554,2355,616300000,mti/data,-0.0219302661717,3.49656534195,0.00142494961619
2018/12/16/17:22:11.766140,555,2355,626300000,mti/data,-0.0237781368196,3.50289440155,0.00217046728358
2018/12/16/17:22:11.775881,556,2355,636300000,mti/data,-0.0245043896139,3.50817131996,0.00257517863065
2018/12/16/17:22:11.786070,557,2355,646300000,mti/data,-0.0253421794623,3.51045393944,0.00590653484687
2018/12/16/17:22:11.796052,558,2355,656300000,mti/data,-0.0223029889166,3.51506352425,0.00865337159485
2018/12/16/17:22:11.805976,559,2355,666300000,mti/data,-0.0203632749617,3.52232432365,0.0105588259175
2018/12/16/17:22:11.816622,560,2355,676300000,mti/data,-0.0236960481852,3.52342987061,0.0122624821961
2018/12/16/17:22:11.826011,561,2355,686300000,mti/data,-0.0254961289465,3.52651262283,0.0123630799353
2018/12/16/17:22:11.843603,562,2355,696300000,mti/data,-0.0212366096675,3.5341334343,0.013098815456
2018/12/16/17:22:11.845998,563,2355,706300000,mti/data,-0.0194574035704,3.53683710098,0.0173423495144
2018/12/16/17:22:11.855934,564,2355,716300000,mti/data,-0.0218718275428,3.5387263298,0.0200816728175
2018/12/16/17:22:11.866149,565,2355,726300000,mti/data,-0.0220610722899,3.54726886749,0.0199445132166
2018/12/16/17:22:11.875861,566,2355,736300000,mti/data,-0.0213127303869,3.5485355854,0.0196187570691
2018/12/16/17:22:11.886073,567,2355,746300000,mti/data,-0.0200141407549,3.550385952,0.0250229369849
2018/12/16/17:22:11.896006,568,2355,756300000,mti/data,-0.0181347541511,3.56103157997,0.020335746929
2018/12/16/17:22:11.906329,569,2355,766300000,mti/data,-0.017658829689,3.56483268738,0.0136362900957
2018/12/16/17:22:11.916082,570,2355,776300000,mti/data,-0.0180191937834,3.56522107124,0.012967181392
2018/12/16/17:22:11.925916,571,2355,786300000,mti/data,-0.0155076030642,3.57218837738,0.0138595085591
2018/12/16/17:22:11.936006,572,2355,796300000,mti/data,-0.017396165058,3.5784509182,0.0179395955056
2018/12/16/17:22:11.946068,573,2355,806300000,mti/data,-0.0182228386402,3.5783457756,0.0187409445643
2018/12/16/17:22:11.956189,574,2355,816300000,mti/data,-0.0145646557212,3.58192229271,0.017248917371
2018/12/16/17:22:11.966098,575,2355,826300000,mti/data,-0.0132776275277,3.58797574043,0.018143735826
2018/12/16/17:22:11.976094,576,2355,836300000,mti/data,-0.0169306155294,3.59110379219,0.020794197917
2018/12/16/17:22:11.986083,577,2355,846300000,mti/data,-0.0179125927389,3.59688925743,0.020860588178
2018/12/16/17:22:11.996115,578,2355,856300000,mti/data,-0.0179048907012,3.60135698318,0.0160520207137
2018/12/16/17:22:12.006171,579,2355,866300000,mti/data,-0.0144393946975,3.60321235657,0.0163633078337
2018/12/16/17:22:12.016014,580,2355,876300000,mti/data,-0.0109019745141,3.60657739639,0.0148403346539
2018/12/16/17:22:12.026303,581,2355,886300000,mti/data,-0.0121963210404,3.61209177971,0.012810527347
2018/12/16/17:22:12.035967,582,2355,896300000,mti/data,-0.00993336178362,3.61599111557,0.0081811863929
2018/12/16/17:22:12.046270,583,2355,906300000,mti/data,-0.00845209602267,3.62016987801,0.00499989278615
2018/12/16/17:22:12.056019,584,2355,916300000,mti/data,-0.00177046027966,3.62407684326,-0.000649294815958
2018/12/16/17:22:12.066128,585,2355,926300000,mti/data,0.000618451042101,3.63004779816,-0.00627857632935
2018/12/16/17:22:12.076040,586,2355,936300000,mti/data,-0.0025073629804,3.63564181328,-0.0119239864871
2018/12/16/17:22:12.086025,587,2355,946300000,mti/data,-0.000188898062333,3.63585543633,-0.0102762347087
2018/12/16/17:22:12.095986,588,2355,956300000,mti/data,0.00603251997381,3.63926482201,-0.00046871881932
2018/12/16/17:22:12.106051,589,2355,966300000,mti/data,0.00156647246331,3.64642429352,0.00916704721749
2018/12/16/17:22:12.116129,590,2355,976300000,mti/data,-0.00370932277292,3.64771652222,0.0132099697366
2018/12/16/17:22:12.126121,591,2355,986300000,mti/data,0.00238530384377,3.64876127243,0.00664367806166
2018/12/16/17:22:12.136190,592,2355,996300000,mti/data,-0.00197979388759,3.65903186798,0.00536572560668
2018/12/16/17:22:12.146056,593,2356,6300000,mti/data,-0.00949710514396,3.66450238228,0.00533908233047
2018/12/16/17:22:12.155985,594,2356,16300000,mti/data,-0.00555065926164,3.66699981689,0.00245484150946
2018/12/16/17:22:12.166075,595,2356,26300000,mti/data,-0.00226612295955,3.67400360107,0.000518766231835
2018/12/16/17:22:12.176314,596,2356,36300000,mti/data,-0.0058772098273,3.67847013474,0.004028738942
2018/12/16/17:22:12.186119,597,2356,46300000,mti/data,-0.00882184598595,3.67920589447,0.00366690801457
2018/12/16/17:22:12.195973,598,2356,56300000,mti/data,-0.00823480822146,3.68271708488,-9.73925925791e-05
2018/12/16/17:22:12.206066,599,2356,66300000,mti/data,-0.00970008224249,3.68533301353,0.00159001816064
2018/12/16/17:22:12.216169,600,2356,76300000,mti/data,-0.00833690539002,3.69143199921,0.00378965307027
2018/12/16/17:22:12.226112,601,2356,86300000,mti/data,-0.00789117533714,3.69906234741,0.00688854698092
2018/12/16/17:22:12.236192,602,2356,96300000,mti/data,-0.00619338639081,3.70104217529,0.00537526002154
2018/12/16/17:22:12.246090,603,2356,106300000,mti/data,-0.00690159900114,3.70376300812,0.00394123792648
2018/12/16/17:22:12.255934,604,2356,116300000,mti/data,-0.00759139191359,3.70869994164,0.00669600442052
2018/12/16/17:22:12.266240,605,2356,126300000,mti/data,-0.00421451451257,3.71355700493,0.0048727071844
2018/12/16/17:22:12.276246,606,2356,136300000,mti/data,-0.00223361840472,3.71739721298,0.00288465293124
2018/12/16/17:22:12.286224,607,2356,146300000,mti/data,-0.00184188690037,3.71999049187,0.001823942177
2018/12/16/17:22:12.296251,608,2356,156300000,mti/data,0.000655757554341,3.72511482239,0.00186637043953
2018/12/16/17:22:12.305983,609,2356,166300000,mti/data,0.00238772947341,3.73015809059,0.00196748226881
2018/12/16/17:22:12.316073,610,2356,176300000,mti/data,0.00151089485735,3.73146700859,0.0015587778762
2018/12/16/17:22:12.326151,611,2356,186300000,mti/data,0.00695228530094,3.73516130447,0.000217125285417
2018/12/16/17:22:12.336051,612,2356,196300000,mti/data,0.00510534411296,3.7431974411,0.00254091573879
2018/12/16/17:22:12.346084,613,2356,206300000,mti/data,0.00186846312135,3.74867129326,0.00437571294606
2018/12/16/17:22:12.356091,614,2356,216300000,mti/data,0.00473713362589,3.75275111198,0.00558601366356
2018/12/16/17:22:12.366225,615,2356,226300000,mti/data,0.00682890461758,3.75718569756,0.0112385144457
2018/12/16/17:22:12.376020,616,2356,236300000,mti/data,0.00406505865976,3.76352977753,0.017268076539
2018/12/16/17:22:12.386247,617,2356,246300000,mti/data,0.00218430301175,3.7665450573,0.0210719183087
2018/12/16/17:22:12.395993,618,2356,256300000,mti/data,0.00305585213937,3.76901841164,0.0177968330681
2018/12/16/17:22:12.406525,619,2356,266300000,mti/data,0.00535137299448,3.77629351616,0.0177444145083
2018/12/16/17:22:12.416490,620,2356,276300000,mti/data,0.00457569677383,3.78398942947,0.0217355042696
2018/12/16/17:22:12.426062,621,2356,286300000,mti/data,8.09628691059e-05,3.78661513329,0.0224792230874
2018/12/16/17:22:12.436472,622,2356,296300000,mti/data,0.00218170438893,3.79115009308,0.02053129673
2018/12/16/17:22:12.446106,623,2356,306300000,mti/data,0.00313533353619,3.79538702965,0.0212074033916
2018/12/16/17:22:12.455948,624,2356,316300000,mti/data,0.00193458900321,3.79925298691,0.0237478110939
2018/12/16/17:22:12.466391,625,2356,326300000,mti/data,0.0042898687534,3.80290746689,0.0208799149841
2018/12/16/17:22:12.476100,626,2356,336300000,mti/data,0.00532189477235,3.80729389191,0.0184945128858
2018/12/16/17:22:12.486144,627,2356,346300000,mti/data,0.00401674304157,3.81142544746,0.0175987817347
2018/12/16/17:22:12.496131,628,2356,356300000,mti/data,0.00666318833828,3.81568050385,0.0178580358624
2018/12/16/17:22:12.506146,629,2356,366300000,mti/data,0.00763971591368,3.81866717339,0.0166469216347
2018/12/16/17:22:12.516031,630,2356,376300000,mti/data,0.0106661338359,3.82025742531,0.0152299813926
2018/12/16/17:22:12.526136,631,2356,386300000,mti/data,0.0108720501885,3.82465720177,0.0142614217475
2018/12/16/17:22:12.535971,632,2356,396300000,mti/data,0.00974770542234,3.82848739624,0.0140119483694
2018/12/16/17:22:12.546068,633,2356,406300000,mti/data,0.0127620734274,3.8318502903,0.00950830616057
2018/12/16/17:22:12.556131,634,2356,416300000,mti/data,0.0118242278695,3.83726596832,0.00821934640408
2018/12/16/17:22:12.566508,635,2356,426300000,mti/data,0.0107561433688,3.8390583992,0.00668361643329
2018/12/16/17:22:12.576005,636,2356,436300000,mti/data,0.0145579501987,3.84322333336,0.00812514871359
2018/12/16/17:22:12.586122,637,2356,446300000,mti/data,0.0128172598779,3.84847545624,0.0103000029922
2018/12/16/17:22:12.596184,638,2356,456300000,mti/data,0.0141479335725,3.85119056702,0.0122115286067
2018/12/16/17:22:12.606148,639,2356,466300000,mti/data,0.0156429801136,3.85438370705,0.0127297146246
2018/12/16/17:22:12.616187,640,2356,476300000,mti/data,0.013543673791,3.85867023468,0.0147912828252
2018/12/16/17:22:12.625931,641,2356,486300000,mti/data,0.0130451573059,3.86263823509,0.0153928846121
2018/12/16/17:22:12.636113,642,2356,496300000,mti/data,0.0173889286816,3.86744880676,0.0160212554038
2018/12/16/17:22:12.646329,643,2356,506300000,mti/data,0.0166384708136,3.87215924263,0.0149730639532
2018/12/16/17:22:12.656084,644,2356,516300000,mti/data,0.0151074789464,3.87582111359,0.0134744159877
2018/12/16/17:22:12.666106,645,2356,526300000,mti/data,0.0183918941766,3.88020086288,0.0140352081507
2018/12/16/17:22:12.676096,646,2356,536300000,mti/data,0.017755433917,3.88464903831,0.0172511674464
2018/12/16/17:22:12.686158,647,2356,546300000,mti/data,0.0192954968661,3.89014363289,0.0207614842802
2018/12/16/17:22:12.695970,648,2356,556300000,mti/data,0.020908229053,3.89567184448,0.0230544619262
2018/12/16/17:22:12.706228,649,2356,566300000,mti/data,0.0211303569376,3.89676332474,0.0238426737487
2018/12/16/17:22:12.716063,650,2356,576300000,mti/data,0.0202125255018,3.90050077438,0.0256119631231
2018/12/16/17:22:12.726056,651,2356,586300000,mti/data,0.0232766512781,3.90484571457,0.0256904400885
2018/12/16/17:22:12.736090,652,2356,596300000,mti/data,0.0267996881157,3.90896391869,0.0258569642901
2018/12/16/17:22:12.745934,653,2356,606300000,mti/data,0.0271433871239,3.91455292702,0.0264082215726
2018/12/16/17:22:12.756054,654,2356,616300000,mti/data,0.0210056081414,3.918592453,0.0269786249846
2018/12/16/17:22:12.766378,655,2356,626300000,mti/data,0.0209056381136,3.91875362396,0.0259998515248
2018/12/16/17:22:12.776103,656,2356,636300000,mti/data,0.0304679777473,3.92420244217,0.0259349700063
2018/12/16/17:22:12.785997,657,2356,646300000,mti/data,0.0245252139866,3.93089675903,0.0297308787704
2018/12/16/17:22:12.796455,658,2356,656300000,mti/data,0.0189754851162,3.93277931213,0.0276145190001
2018/12/16/17:22:12.806163,659,2356,666300000,mti/data,0.0226250886917,3.9342045784,0.0220889020711
2018/12/16/17:22:12.816037,660,2356,676300000,mti/data,0.0242579393089,3.93776631355,0.0240655615926
2018/12/16/17:22:12.826037,661,2356,686300000,mti/data,0.0151702435687,3.94467186928,0.0271471366286
2018/12/16/17:22:12.836030,662,2356,696300000,mti/data,0.0187270510942,3.94771575928,0.0211088880897
2018/12/16/17:22:12.846167,663,2356,706300000,mti/data,0.0171868354082,3.9477519989,0.016799043864
2018/12/16/17:22:12.856167,664,2356,716300000,mti/data,0.0124991862103,3.9500579834,0.019359998405
2018/12/16/17:22:12.866361,665,2356,726300000,mti/data,0.011314923875,3.95947170258,0.019811110571
2018/12/16/17:22:12.876132,666,2356,736300000,mti/data,0.0089935194701,3.9625005722,0.0173162464052
2018/12/16/17:22:12.886049,667,2356,746300000,mti/data,0.00931981950998,3.95997953415,0.0139486324042
2018/12/16/17:22:12.896291,668,2356,756300000,mti/data,0.0104772923514,3.96609425545,0.0130440406501
2018/12/16/17:22:12.906071,669,2356,766300000,mti/data,0.0142531078309,3.97486352921,0.0141495140269
2018/12/16/17:22:12.916036,670,2356,776300000,mti/data,0.00697899609804,3.97289204597,0.0151361580938
2018/12/16/17:22:12.926180,671,2356,786300000,mti/data,0.00794349610806,3.97271180153,0.0134710865095
2018/12/16/17:22:12.936038,672,2356,796300000,mti/data,0.0102148130536,3.98215460777,0.0118040405214
2018/12/16/17:22:12.946019,673,2356,806300000,mti/data,0.0101304678246,3.98620653152,0.0171377062798
2018/12/16/17:22:12.956359,674,2356,816300000,mti/data,0.0130397276953,3.98606729507,0.0191100016236
2018/12/16/17:22:12.966277,675,2356,826300000,mti/data,0.0128027023748,3.99250364304,0.0193315595388
2018/12/16/17:22:12.976265,676,2356,836300000,mti/data,0.0116648133844,3.99436473846,0.0188549496233
2018/12/16/17:22:12.986135,677,2356,846300000,mti/data,0.0120435748249,3.99532151222,0.0218619238585
2018/12/16/17:22:12.995991,678,2356,856300000,mti/data,0.0163526572287,4.00469398499,0.0226668771356
2018/12/16/17:22:13.006160,679,2356,866300000,mti/data,0.0173948500305,4.00835990906,0.0251145549119
2018/12/16/17:22:13.016293,680,2356,876300000,mti/data,0.0162119604647,4.00708389282,0.0263740364462
2018/12/16/17:22:13.026069,681,2356,886300000,mti/data,0.0169163290411,4.01274490356,0.0258867256343
2018/12/16/17:22:13.036028,682,2356,896300000,mti/data,0.0167097020894,4.01752519608,0.0258474126458
2018/12/16/17:22:13.046264,683,2356,906300000,mti/data,0.0165919866413,4.01998376846,0.0265789888799
2018/12/16/17:22:13.056363,684,2356,916300000,mti/data,0.0200389660895,4.02795600891,0.0263842530549
2018/12/16/17:22:13.066628,685,2356,926300000,mti/data,0.0204500351101,4.03288030624,0.0271442495286
2018/12/16/17:22:13.076026,686,2356,936300000,mti/data,0.0194836761802,4.03040647507,0.0261009484529
2018/12/16/17:22:13.086041,687,2356,946300000,mti/data,0.0237494073808,4.0349779129,0.0224686525762
2018/12/16/17:22:13.096081,688,2356,956300000,mti/data,0.0238790996373,4.0419049263,0.0196552779526
2018/12/16/17:22:13.106060,689,2356,966300000,mti/data,0.0230257958174,4.04338645935,0.0172000769526
2018/12/16/17:22:13.116386,690,2356,976300000,mti/data,0.0273858029395,4.04409408569,0.0135500002652
2018/12/16/17:22:13.126087,691,2356,986300000,mti/data,0.0256853643805,4.04555797577,0.0142366914079
2018/12/16/17:22:13.136247,692,2356,996300000,mti/data,0.0266614742577,4.04709625244,0.0152510553598
2018/12/16/17:22:13.146051,693,2357,6300000,mti/data,0.0272554364055,4.05435657501,0.00929334387183
2018/12/16/17:22:13.156200,694,2357,16300000,mti/data,0.0261207409203,4.05855560303,0.00321259908378
2018/12/16/17:22:13.166947,695,2357,26300000,mti/data,0.0244106464088,4.05709934235,0.00551176117733
2018/12/16/17:22:13.176022,696,2357,36300000,mti/data,0.022031083703,4.06035661697,0.0105190239847
2018/12/16/17:22:13.186124,697,2357,46300000,mti/data,0.0250039547682,4.06557369232,0.0118054030463
2018/12/16/17:22:13.196563,698,2357,56300000,mti/data,0.0231657251716,4.06557703018,0.0127809271216
2018/12/16/17:22:13.206138,699,2357,66300000,mti/data,0.0202466957271,4.06532335281,0.0142502114177
2018/12/16/17:22:13.216245,700,2357,76300000,mti/data,0.0214278846979,4.07010555267,0.0176315195858
2018/12/16/17:22:13.226066,701,2357,86300000,mti/data,0.017975801602,4.07012081146,0.022049581632
2018/12/16/17:22:13.236303,702,2357,96300000,mti/data,0.0168465897441,4.0710477829,0.0241394657642
2018/12/16/17:22:13.246135,703,2357,106300000,mti/data,0.0187320746481,4.07611894608,0.0259720310569
2018/12/16/17:22:13.256094,704,2357,116300000,mti/data,0.0147546455264,4.07871055603,0.0305120535195
2018/12/16/17:22:13.266246,705,2357,126300000,mti/data,0.0156566221267,4.07980012894,0.0338634774089
2018/12/16/17:22:13.275962,706,2357,136300000,mti/data,0.0139575758949,4.08188390732,0.0350213982165
2018/12/16/17:22:13.286131,707,2357,146300000,mti/data,0.016204841435,4.08254146576,0.0349035561085
2018/12/16/17:22:13.296279,708,2357,156300000,mti/data,0.0180001445115,4.08637905121,0.0363149382174
2018/12/16/17:22:13.306175,709,2357,166300000,mti/data,0.0131659284234,4.09019756317,0.0404765307903
2018/12/16/17:22:13.316132,710,2357,176300000,mti/data,0.0132701005787,4.08820581436,0.0422347411513
2018/12/16/17:22:13.326045,711,2357,186300000,mti/data,0.0177960656583,4.08997344971,0.0425098091364
2018/12/16/17:22:13.336269,712,2357,196300000,mti/data,0.0160893909633,4.09546852112,0.0461972802877
2018/12/16/17:22:13.346205,713,2357,206300000,mti/data,0.0140705201775,4.09650039673,0.0489301979542
2018/12/16/17:22:13.356272,714,2357,216300000,mti/data,0.0163651034236,4.09848403931,0.0506827756763
2018/12/16/17:22:13.366217,715,2357,226300000,mti/data,0.0177565813065,4.10050773621,0.051915269345
2018/12/16/17:22:13.376036,716,2357,236300000,mti/data,0.0164007842541,4.10167217255,0.0543263033032
2018/12/16/17:22:13.386114,717,2357,246300000,mti/data,0.014257337898,4.10446977615,0.052409812808
2018/12/16/17:22:13.396304,718,2357,256300000,mti/data,0.020508794114,4.11067533493,0.0365558452904
2018/12/16/17:22:13.406061,719,2357,266300000,mti/data,0.0207936763763,4.11346435547,0.0262909755111
2018/12/16/17:22:13.416229,720,2357,276300000,mti/data,0.017612837255,4.11264657974,0.0282416362315
2018/12/16/17:22:13.426044,721,2357,286300000,mti/data,0.0198396630585,4.1164188385,0.0266708116978
2018/12/16/17:22:13.436074,722,2357,296300000,mti/data,0.0238634832203,4.11715745926,0.0234260428697
2018/12/16/17:22:13.446061,723,2357,306300000,mti/data,0.0231414288282,4.11798334122,0.0223688092083
2018/12/16/17:22:13.456236,724,2357,316300000,mti/data,0.0249375849962,4.12264251709,0.0214923210442
2018/12/16/17:22:13.466301,725,2357,326300000,mti/data,0.0216656401753,4.12386369705,0.0209787860513
2018/12/16/17:22:13.476100,726,2357,336300000,mti/data,0.021476905793,4.12349557877,0.0196862444282
2018/12/16/17:22:13.486161,727,2357,346300000,mti/data,0.0260621383786,4.12672710419,0.0196996703744
2018/12/16/17:22:13.496080,728,2357,356300000,mti/data,0.0240895655006,4.12799549103,0.0216212570667
2018/12/16/17:22:13.506106,729,2357,366300000,mti/data,0.0223707202822,4.12817573547,0.0216632708907
2018/12/16/17:22:13.516328,730,2357,376300000,mti/data,0.0237766113132,4.13009786606,0.0218226611614
2018/12/16/17:22:13.526193,731,2357,386300000,mti/data,0.0243919100612,4.13309955597,0.0254800934345
2018/12/16/17:22:13.536138,732,2357,396300000,mti/data,0.0223261099309,4.13570690155,0.0289739500731
2018/12/16/17:22:13.546304,733,2357,406300000,mti/data,0.0198811106384,4.13696193695,0.0288357920945
2018/12/16/17:22:13.556219,734,2357,416300000,mti/data,0.0212092567235,4.13791227341,0.025525437668
2018/12/16/17:22:13.566362,735,2357,426300000,mti/data,0.0219024196267,4.13953113556,0.0261725373566
2018/12/16/17:22:13.576478,736,2357,436300000,mti/data,0.0205228049308,4.14149904251,0.0283363871276
2018/12/16/17:22:13.586084,737,2357,446300000,mti/data,0.023275051266,4.14030742645,0.0267386194319
2018/12/16/17:22:13.596259,738,2357,456300000,mti/data,0.0179383885115,4.1427898407,0.0308614615351
2018/12/16/17:22:13.606200,739,2357,466300000,mti/data,0.0200499873608,4.14401340485,0.033996514976
2018/12/16/17:22:13.616788,740,2357,476300000,mti/data,0.0316149070859,4.14717960358,0.0370876789093
2018/12/16/17:22:13.626120,741,2357,486300000,mti/data,0.0227678548545,4.14900493622,0.0385129824281
2018/12/16/17:22:13.636074,742,2357,496300000,mti/data,0.0204926524311,4.14907455444,0.0361346676946
2018/12/16/17:22:13.646294,743,2357,506300000,mti/data,0.0222881473601,4.15111970901,0.0232550185174
2018/12/16/17:22:13.656139,744,2357,516300000,mti/data,0.0264667458832,4.15694332123,0.0155379828066
2018/12/16/17:22:13.666416,745,2357,526300000,mti/data,0.0292383544147,4.16006469727,0.0166823752224
2018/12/16/17:22:13.676204,746,2357,536300000,mti/data,0.0271404515952,4.15729808807,0.0133985197172
2018/12/16/17:22:13.686174,747,2357,546300000,mti/data,0.0286053046584,4.15701770782,0.00826522801071
2018/12/16/17:22:13.696043,748,2357,556300000,mti/data,0.033062685281,4.16113901138,0.00351975485682
2018/12/16/17:22:13.706228,749,2357,566300000,mti/data,0.0254666469991,4.16345596313,0.00578573625535
2018/12/16/17:22:13.716202,750,2357,576300000,mti/data,0.0230374522507,4.16425704956,0.0036594029516
2018/12/16/17:22:13.726073,751,2357,586300000,mti/data,0.0303025152534,4.16518211365,-0.00449180789292
2018/12/16/17:22:13.736120,752,2357,596300000,mti/data,0.032811935991,4.16359519958,-0.00663422839716
2018/12/16/17:22:13.746124,753,2357,606300000,mti/data,0.0285123605281,4.16423892975,-0.00784032139927
2018/12/16/17:22:13.756282,754,2357,616300000,mti/data,0.0298266671598,4.16811323166,-0.0158153176308
2018/12/16/17:22:13.766169,755,2357,626300000,mti/data,0.0344422012568,4.16866397858,-0.0230778083205
2018/12/16/17:22:13.776154,756,2357,636300000,mti/data,0.0307059623301,4.16879224777,-0.021455027163
2018/12/16/17:22:13.786066,757,2357,646300000,mti/data,0.0304567366838,4.17091178894,-0.0168186500669
2018/12/16/17:22:13.796109,758,2357,656300000,mti/data,0.0333399623632,4.17213916779,-0.0144964177161
2018/12/16/17:22:13.806078,759,2357,666300000,mti/data,0.0327921658754,4.17251110077,-0.0133999241516
2018/12/16/17:22:13.816794,760,2357,676300000,mti/data,0.0318945460021,4.17508602142,-0.0115121202543
2018/12/16/17:22:13.826257,761,2357,686300000,mti/data,0.024864166975,4.17724895477,-0.00688861170784
2018/12/16/17:22:13.836142,762,2357,696300000,mti/data,0.0263100452721,4.17906188965,-0.00610222574323
2018/12/16/17:22:13.846088,763,2357,706300000,mti/data,0.0222751237452,4.18000650406,-0.00343899102882
2018/12/16/17:22:13.856313,764,2357,716300000,mti/data,0.0191965457052,4.17833805084,0.00296233966947
2018/12/16/17:22:13.866281,765,2357,726300000,mti/data,0.0201888903975,4.18268585205,0.00823866948485
2018/12/16/17:22:13.876190,766,2357,736300000,mti/data,0.0153745235875,4.18830823898,0.0117685757577
2018/12/16/17:22:13.886145,767,2357,746300000,mti/data,0.0109441354871,4.18638515472,0.0157099924982
2018/12/16/17:22:13.896254,768,2357,756300000,mti/data,0.0130362631753,4.18884754181,0.0152406636626
2018/12/16/17:22:13.906224,769,2357,766300000,mti/data,0.0111617222428,4.19711065292,0.0160301662982
2018/12/16/17:22:13.916181,770,2357,776300000,mti/data,0.0118020353839,4.19758272171,0.0185672864318
2018/12/16/17:22:13.926272,771,2357,786300000,mti/data,0.0130264014006,4.19600296021,0.0182891003788
2018/12/16/17:22:13.936177,772,2357,796300000,mti/data,0.00858129747212,4.20101356506,0.0211912784725
2018/12/16/17:22:13.946154,773,2357,806300000,mti/data,0.009680474177,4.20417499542,0.0228111334145
2018/12/16/17:22:13.956435,774,2357,816300000,mti/data,0.0117607936263,4.20122003555,0.0219256877899
2018/12/16/17:22:13.966179,775,2357,826300000,mti/data,0.0122987553477,4.20127487183,0.0230170078576
2018/12/16/17:22:13.976157,776,2357,836300000,mti/data,0.013843187131,4.20447540283,0.0261197239161
2018/12/16/17:22:13.986361,777,2357,846300000,mti/data,0.0130050927401,4.20691013336,0.0264430418611
2018/12/16/17:22:13.996235,778,2357,856300000,mti/data,0.0144471302629,4.20705938339,0.0239642281085
